,det33,det35,det36,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,min_bin
2019-06-21 01:30:00,28,3,0,4,1,21,0,0,0,57,6,21,1,30,4,6
2019-06-21 01:45:00,24,3,0,4,1,25,0,0,0,57,6,21,1,45,4,7
2019-06-21 02:00:00,13,2,0,3,0,19,7,0,0,44,6,21,2,0,4,8
2019-06-21 02:15:00,16,1,0,0,1,16,0,0,0,34,6,21,2,15,4,9
2019-06-21 02:30:00,23,1,0,1,0,14,0,0,0,39,6,21,2,30,4,10
2019-06-21 02:45:00,15,1,0,0,1,15,0,0,0,32,6,21,2,45,4,11
2019-06-21 03:00:00,18,3,0,3,1,21,0,0,0,46,6,21,3,0,4,12
2019-06-21 03:15:00,20,2,0,1,1,18,0,0,0,42,6,21,3,15,4,13
2019-06-21 03:30:00,16,2,0,6,5,13,0,0,0,42,6,21,3,30,4,14
2019-06-21 03:45:00,19,9,0,1,1,19,1,0,0,50,6,21,3,45,4,15
2019-06-21 04:00:00,15,1,0,2,0,2,0,0,0,20,6,21,4,0,4,16
2019-06-21 04:15:00,25,0,0,0,0,10,0,0,0,35,6,21,4,15,4,17
2019-06-21 04:30:00,23,1,0,1,0,16,0,0,0,41,6,21,4,30,4,18
2019-06-21 04:45:00,10,0,0,0,1,17,0,0,0,28,6,21,4,45,4,19
2019-06-21 05:00:00,24,1,0,1,1,20,0,0,0,47,6,21,5,0,4,20
2019-06-21 05:15:00,27,6,0,3,3,30,0,5,5,79,6,21,5,15,4,21
2019-06-21 05:30:00,26,2,0,8,1,32,0,0,0,69,6,21,5,30,4,22
2019-06-21 05:45:00,35,2,0,4,1,44,0,0,0,86,6,21,5,45,4,23
2019-06-21 06:00:00,45,1,0,10,2,32,0,0,0,90,6,21,6,0,4,24
2019-06-21 06:15:00,45,1,0,6,2,47,0,0,0,101,6,21,6,15,4,25
2019-06-21 06:30:00,62,3,0,19,2,60,1,0,0,147,6,21,6,30,4,26
2019-06-21 06:45:00,54,1,0,18,3,57,1,0,0,134,6,21,6,45,4,27
2019-06-21 07:00:00,61,24,0,8,4,55,1,0,1,154,6,21,7,0,4,28
2019-06-21 07:15:00,66,19,0,13,5,61,0,1,0,165,6,21,7,15,4,29
2019-06-21 07:30:00,70,4,0,15,6,80,1,1,1,178,6,21,7,30,4,30
2019-06-21 07:45:00,65,6,0,17,4,67,3,1,0,163,6,21,7,45,4,31
2019-06-21 08:00:00,46,7,0,25,3,52,2,3,0,138,6,21,8,0,4,32
2019-06-21 08:15:00,29,8,0,15,3,44,6,5,2,112,6,21,8,15,4,33
2019-06-21 08:30:00,31,5,0,12,10,49,1,2,3,113,6,21,8,30,4,34
2019-06-21 08:45:00,19,8,0,15,6,41,6,4,4,103,6,21,8,45,4,35
2019-06-21 09:00:00,38,9,0,14,6,59,4,6,10,146,6,21,9,0,4,36
2019-06-21 09:15:00,33,4,0,16,9,73,5,7,5,152,6,21,9,15,4,37
2019-06-21 09:30:00,35,3,0,18,4,59,8,7,3,137,6,21,9,30,4,38
2019-06-21 09:45:00,36,8,0,18,4,69,6,9,6,156,6,21,9,45,4,39
2019-06-21 10:00:00,34,6,0,20,3,69,6,10,11,159,6,21,10,0,4,40
2019-06-21 10:15:00,41,7,0,16,7,65,7,10,7,160,6,21,10,15,4,41
2019-06-21 10:30:00,42,7,0,13,8,55,10,8,7,150,6,21,10,30,4,42
2019-06-21 10:45:00,33,6,0,17,8,28,8,12,7,119,6,21,10,45,4,43
2019-06-21 11:00:00,58,9,0,14,4,50,6,16,7,164,6,21,11,0,4,44
2019-06-21 11:15:00,50,9,0,19,6,55,5,8,6,158,6,21,11,15,4,45
2019-06-21 11:30:00,30,9,0,12,8,35,8,14,9,125,6,21,11,30,4,46
2019-06-21 11:45:00,41,7,0,10,5,43,7,13,9,135,6,21,11,45,4,47
2019-06-21 12:00:00,24,11,0,17,7,30,8,10,7,114,6,21,12,0,4,48
2019-06-21 12:15:00,3,8,0,6,6,42,8,13,6,92,6,21,12,15,4,49
2019-06-21 12:30:00,3,11,0,15,9,55,14,17,11,135,6,21,12,30,4,50
2019-06-21 12:45:00,2,6,0,6,9,44,11,10,7,95,6,21,12,45,4,51
2019-06-21 13:00:00,3,3,0,16,5,31,9,9,7,83,6,21,13,0,4,52
2019-06-21 13:15:00,2,3,0,5,8,41,9,13,5,86,6,21,13,15,4,53
2019-06-21 13:30:00,2,7,0,16,8,43,10,11,8,105,6,21,13,30,4,54
2019-06-21 13:45:00,4,8,0,7,9,21,6,12,10,77,6,21,13,45,4,55
2019-06-21 14:00:00,37,6,0,11,7,46,5,9,5,126,6,21,14,0,4,56
2019-06-21 14:15:00,20,7,0,8,8,45,8,6,7,109,6,21,14,15,4,57
2019-06-21 14:30:00,32,5,0,9,6,35,8,15,5,115,6,21,14,30,4,58
2019-06-21 14:45:00,19,10,0,11,8,46,9,9,8,120,6,21,14,45,4,59
2019-06-21 15:00:00,24,10,0,17,6,40,8,9,11,125,6,21,15,0,4,60
2019-06-21 15:15:00,15,10,0,10,6,35,9,10,8,103,6,21,15,15,4,61
2019-06-21 15:30:00,29,5,0,10,8,37,9,11,10,119,6,21,15,30,4,62
2019-06-21 15:45:00,11,6,0,12,6,53,9,10,8,115,6,21,15,45,4,63
2019-06-21 16:00:00,1,5,0,10,5,42,13,11,5,92,6,21,16,0,4,64
2019-06-21 16:15:00,2,7,0,9,7,48,13,16,6,108,6,21,16,15,4,65
2019-06-21 16:30:00,2,9,0,10,6,55,8,13,8,111,6,21,16,30,4,66
2019-06-21 16:45:00,2,7,0,11,7,34,8,11,9,89,6,21,16,45,4,67
2019-06-21 17:00:00,1,7,0,7,10,37,4,12,6,84,6,21,17,0,4,68
2019-06-21 17:15:00,3,8,0,10,6,39,7,10,7,90,6,21,17,15,4,69
2019-06-21 17:30:00,2,5,0,5,8,35,5,9,6,75,6,21,17,30,4,70
2019-06-21 17:45:00,0,6,0,9,9,22,6,14,7,73,6,21,17,45,4,71
2019-06-21 18:00:00,1,11,0,9,6,9,23,9,7,75,6,21,18,0,4,72
2019-06-21 18:15:00,2,10,0,8,5,5,5,15,10,60,6,21,18,15,4,73
2019-06-21 18:30:00,1,5,0,6,6,37,6,10,5,76,6,21,18,30,4,74
2019-06-21 18:45:00,20,9,0,11,7,62,9,7,6,131,6,21,18,45,4,75
2019-06-21 19:00:00,26,10,0,15,7,38,10,8,9,123,6,21,19,0,4,76
2019-06-21 19:15:00,45,11,0,17,9,49,4,10,7,152,6,21,19,15,4,77
2019-06-21 19:30:00,16,10,0,11,7,65,8,7,8,132,6,21,19,30,4,78
2019-06-21 19:45:00,45,7,0,19,3,58,6,8,7,153,6,21,19,45,4,79
2019-06-21 20:00:00,39,9,0,13,5,55,7,9,7,144,6,21,20,0,4,80
2019-06-21 20:15:00,39,8,0,18,6,56,2,14,9,152,6,21,20,15,4,81
2019-06-21 20:30:00,43,6,0,12,6,66,5,9,4,151,6,21,20,30,4,82
2019-06-21 20:45:00,59,6,0,13,5,71,6,9,9,178,6,21,20,45,4,83
2019-06-21 21:00:00,42,7,0,14,3,60,6,8,6,146,6,21,21,0,4,84
2019-06-21 21:15:00,53,5,0,10,4,70,4,7,7,160,6,21,21,15,4,85
2019-06-21 21:30:00,60,5,0,14,6,59,3,5,4,156,6,21,21,30,4,86
2019-06-21 21:45:00,45,5,0,12,7,68,1,7,4,149,6,21,21,45,4,87
2019-06-21 22:00:00,55,5,0,16,4,65,4,3,3,155,6,21,22,0,4,88
2019-06-21 22:15:00,73,6,0,15,3,57,2,2,1,159,6,21,22,15,4,89
2019-06-21 22:30:00,62,7,0,16,3,49,1,5,3,146,6,21,22,30,4,90
2019-06-21 22:45:00,61,5,0,6,6,56,0,4,4,142,6,21,22,45,4,91
2019-06-21 23:00:00,44,10,0,13,6,65,0,0,0,138,6,21,23,0,4,92
2019-06-21 23:15:00,45,1,0,9,3,61,1,0,0,120,6,21,23,15,4,93
2019-06-21 23:30:00,40,3,0,8,4,54,0,0,0,109,6,21,23,30,4,94
2019-06-21 23:45:00,48,8,0,7,2,47,0,0,0,112,6,21,23,45,4,95
2019-06-22 00:00:00,49,6,0,11,1,49,5,0,0,121,6,22,0,0,5,0
2019-06-22 00:15:00,40,3,0,6,2,53,0,0,0,104,6,22,0,15,5,1
2019-06-22 00:30:00,44,6,0,3,2,55,0,0,0,110,6,22,0,30,5,2
2019-06-22 00:45:00,41,0,0,9,4,46,0,0,0,100,6,22,0,45,5,3
2019-06-22 01:00:00,35,6,0,5,1,39,0,0,0,86,6,22,1,0,5,4
2019-06-22 01:15:00,28,5,0,5,1,37,13,0,0,89,6,22,1,15,5,5
2019-06-22 01:30:00,31,5,0,7,2,33,0,0,0,78,6,22,1,30,5,6
2019-06-22 01:45:00,23,5,0,4,1,25,2,0,0,60,6,22,1,45,5,7
2019-06-22 02:00:00,20,2,0,4,2,26,0,0,1,55,6,22,2,0,5,8
2019-06-22 02:15:00,18,2,0,2,0,29,0,0,0,51,6,22,2,15,5,9
2019-06-22 02:30:00,19,3,0,2,0,27,1,0,0,52,6,22,2,30,5,10
2019-06-22 02:45:00,21,4,0,0,0,19,0,0,0,44,6,22,2,45,5,11
2019-06-22 03:00:00,17,13,0,1,1,21,0,0,0,53,6,22,3,0,5,12
2019-06-22 03:15:00,15,3,0,4,1,19,0,0,0,42,6,22,3,15,5,13
2019-06-22 03:30:00,17,2,0,0,1,16,0,0,0,36,6,22,3,30,5,14
2019-06-22 03:45:00,12,3,0,1,0,17,0,5,5,43,6,22,3,45,5,15
2019-06-22 04:00:00,15,3,0,3,0,11,0,0,0,32,6,22,4,0,5,16
2019-06-22 04:15:00,11,0,0,2,0,12,0,0,0,25,6,22,4,15,5,17
2019-06-22 04:30:00,11,2,0,2,1,10,0,0,0,26,6,22,4,30,5,18
2019-06-22 04:45:00,18,0,0,2,2,14,0,0,0,36,6,22,4,45,5,19
2019-06-22 05:00:00,21,0,0,0,1,12,0,0,0,34,6,22,5,0,5,20
2019-06-22 05:15:00,16,1,0,2,0,18,0,0,0,37,6,22,5,15,5,21
2019-06-22 05:30:00,14,3,0,5,0,17,0,0,0,39,6,22,5,30,5,22
2019-06-22 05:45:00,14,0,0,3,1,19,0,0,0,37,6,22,5,45,5,23
2019-06-22 06:00:00,30,2,0,3,0,14,0,0,0,49,6,22,6,0,5,24
2019-06-22 06:15:00,22,3,0,14,10,25,0,0,0,74,6,22,6,15,5,25
2019-06-22 06:30:00,44,9,0,7,3,35,0,0,0,98,6,22,6,30,5,26
2019-06-22 06:45:00,34,2,0,6,1,31,0,0,0,74,6,22,6,45,5,27
2019-06-22 07:00:00,47,1,0,6,3,34,12,0,0,103,6,22,7,0,5,28
2019-06-22 07:15:00,35,1,0,10,1,25,19,0,0,91,6,22,7,15,5,29
2019-06-22 07:30:00,39,2,0,13,3,34,16,0,1,108,6,22,7,30,5,30
2019-06-22 07:45:00,43,5,0,14,2,32,13,0,0,109,6,22,7,45,5,31
2019-06-22 08:00:00,45,5,0,16,2,29,6,2,1,106,6,22,8,0,5,32
2019-06-22 08:15:00,49,6,0,10,1,33,16,4,3,122,6,22,8,15,5,33
2019-06-22 08:30:00,49,6,0,15,7,31,14,3,1,126,6,22,8,30,5,34
2019-06-22 08:45:00,45,8,0,16,4,27,10,11,6,127,6,22,8,45,5,35
2019-06-22 09:00:00,45,6,0,13,6,31,13,4,7,125,6,22,9,0,5,36
2019-06-22 09:15:00,60,3,0,22,6,26,17,9,6,149,6,22,9,15,5,37
2019-06-22 09:30:00,55,9,0,19,5,44,6,5,6,149,6,22,9,30,5,38
2019-06-22 09:45:00,54,8,0,17,9,54,7,6,9,164,6,22,9,45,5,39
2019-06-22 10:00:00,44,4,0,17,5,55,5,14,9,153,6,22,10,0,5,40
2019-06-22 10:15:00,41,5,0,17,5,67,6,15,9,165,6,22,10,15,5,41
2019-06-22 10:30:00,29,7,0,11,6,58,9,10,7,137,6,22,10,30,5,42
2019-06-22 10:45:00,32,3,0,14,9,70,6,11,12,157,6,22,10,45,5,43
2019-06-22 11:00:00,36,6,0,15,6,51,10,10,9,143,6,22,11,0,5,44
2019-06-22 11:15:00,49,6,0,11,10,45,5,11,9,146,6,22,11,15,5,45
2019-06-22 11:30:00,26,10,0,13,14,27,9,13,15,127,6,22,11,30,5,46
2019-06-22 11:45:00,46,5,0,11,9,45,7,11,8,142,6,22,11,45,5,47
2019-06-22 12:00:00,28,10,0,14,8,19,9,13,11,112,6,22,12,0,5,48
2019-06-22 12:15:00,38,7,0,7,8,35,9,14,9,127,6,22,12,15,5,49
2019-06-22 12:30:00,37,9,0,15,5,43,10,9,9,137,6,22,12,30,5,50
2019-06-22 12:45:00,38,5,0,18,9,45,6,10,8,139,6,22,12,45,5,51
2019-06-22 13:00:00,46,9,0,14,6,47,7,13,7,149,6,22,13,0,5,52
2019-06-22 13:15:00,26,10,0,8,8,30,8,16,12,118,6,22,13,15,5,53
2019-06-22 13:30:00,37,9,0,8,6,46,5,10,10,131,6,22,13,30,5,54
2019-06-22 13:45:00,34,7,0,9,9,29,6,16,8,118,6,22,13,45,5,55
2019-06-22 14:00:00,22,8,0,18,5,41,6,11,8,119,6,22,14,0,5,56
2019-06-22 14:15:00,33,6,0,13,6,43,8,10,8,127,6,22,14,15,5,57
2019-06-22 14:30:00,32,10,0,10,5,36,5,11,10,119,6,22,14,30,5,58
2019-06-22 14:45:00,41,7,0,14,4,53,9,11,6,145,6,22,14,45,5,59
2019-06-22 15:00:00,43,5,0,16,6,45,5,11,6,137,6,22,15,0,5,60
2019-06-22 15:15:00,28,7,0,17,8,56,11,11,6,144,6,22,15,15,5,61
2019-06-22 15:30:00,37,10,0,15,10,43,6,14,8,143,6,22,15,30,5,62
2019-06-22 15:45:00,53,8,0,11,5,48,11,12,8,156,6,22,15,45,5,63
2019-06-22 16:00:00,50,6,0,17,6,58,10,11,7,165,6,22,16,0,5,64
2019-06-22 16:15:00,36,8,0,15,4,44,8,12,7,134,6,22,16,15,5,65
2019-06-22 16:30:00,40,6,0,14,6,52,6,12,9,145,6,22,16,30,5,66
2019-06-22 16:45:00,50,10,0,8,8,53,4,11,6,150,6,22,16,45,5,67
2019-06-22 17:00:00,43,6,0,11,4,49,6,12,8,139,6,22,17,0,5,68
2019-06-22 17:15:00,56,6,0,13,5,67,4,10,7,168,6,22,17,15,5,69
2019-06-22 17:30:00,55,8,0,20,5,54,5,16,5,168,6,22,17,30,5,70
2019-06-22 17:45:00,57,9,0,11,4,74,8,7,5,175,6,22,17,45,5,71
2019-06-22 18:00:00,37,8,0,9,8,42,11,10,7,132,6,22,18,0,5,72
2019-06-22 18:15:00,38,6,0,18,7,37,6,12,8,132,6,22,18,15,5,73
2019-06-22 18:30:00,35,9,0,16,9,51,5,10,8,143,6,22,18,30,5,74
2019-06-22 18:45:00,41,8,0,17,5,63,7,8,7,156,6,22,18,45,5,75
2019-06-22 19:00:00,56,6,0,14,6,80,7,13,8,190,6,22,19,0,5,76
2019-06-22 19:15:00,51,3,0,10,8,53,7,7,7,146,6,22,19,15,5,77
2019-06-22 19:30:00,34,8,0,14,8,58,16,13,4,155,6,22,19,30,5,78
2019-06-22 19:45:00,55,6,0,11,5,60,7,9,5,158,6,22,19,45,5,79
2019-06-22 20:00:00,54,6,0,13,4,64,5,7,4,157,6,22,20,0,5,80
2019-06-22 20:15:00,52,4,0,17,7,57,5,8,7,157,6,22,20,15,5,81
2019-06-22 20:30:00,53,5,0,17,8,56,1,14,6,160,6,22,20,30,5,82
2019-06-22 20:45:00,58,6,0,14,5,34,11,6,5,139,6,22,20,45,5,83
2019-06-22 21:00:00,60,6,0,13,3,45,7,19,15,168,6,22,21,0,5,84
2019-06-22 21:15:00,46,5,0,14,4,38,5,5,3,120,6,22,21,15,5,85
2019-06-22 21:30:00,64,2,0,12,4,36,19,5,4,146,6,22,21,30,5,86
2019-06-22 21:45:00,49,6,0,11,6,40,13,9,5,139,6,22,21,45,5,87
2019-06-22 22:00:00,67,4,0,19,4,31,8,0,3,136,6,22,22,0,5,88
2019-06-22 22:15:00,61,5,0,13,1,33,5,8,4,130,6,22,22,15,5,89
2019-06-22 22:30:00,53,5,0,11,1,41,6,4,1,122,6,22,22,30,5,90
2019-06-22 22:45:00,52,3,0,11,4,35,2,0,0,107,6,22,22,45,5,91
2019-06-22 23:00:00,55,4,0,9,3,33,2,0,0,106,6,22,23,0,5,92
2019-06-22 23:15:00,56,6,0,14,4,40,14,0,0,134,6,22,23,15,5,93
2019-06-22 23:30:00,40,5,0,10,3,31,8,0,0,97,6,22,23,30,5,94
2019-06-22 23:45:00,49,7,0,9,3,29,16,0,0,113,6,22,23,45,5,95
2019-06-23 00:00:00,48,8,0,5,4,35,18,7,7,132,6,23,0,0,6,0
2019-06-23 00:15:00,47,4,0,7,1,36,14,1,1,111,6,23,0,15,6,1
2019-06-23 00:30:00,44,1,0,3,1,33,16,0,0,98,6,23,0,30,6,2
2019-06-23 00:45:00,35,0,0,8,2,45,4,0,0,94,6,23,0,45,6,3
2019-06-23 01:00:00,32,2,0,3,2,53,0,0,0,92,6,23,1,0,6,4
2019-06-23 01:15:00,27,2,0,3,5,45,0,0,0,82,6,23,1,15,6,5
2019-06-23 01:30:00,23,3,0,5,1,36,0,0,0,68,6,23,1,30,6,6
2019-06-23 01:45:00,28,0,0,2,0,28,0,0,0,58,6,23,1,45,6,7
2019-06-23 02:00:00,26,2,0,5,2,33,0,0,0,68,6,23,2,0,6,8
2019-06-23 02:15:00,23,3,0,4,3,24,0,0,0,57,6,23,2,15,6,9
2019-06-23 02:30:00,18,3,0,5,2,28,0,0,0,56,6,23,2,30,6,10
2019-06-23 02:45:00,13,3,0,3,2,21,0,0,0,42,6,23,2,45,6,11
2019-06-23 03:00:00,12,0,0,2,0,13,0,0,0,27,6,23,3,0,6,12
2019-06-23 03:15:00,12,1,0,4,0,20,0,5,5,47,6,23,3,15,6,13
2019-06-23 03:30:00,12,1,0,1,0,10,0,11,11,46,6,23,3,30,6,14
2019-06-23 03:45:00,11,0,0,13,12,17,0,0,0,53,6,23,3,45,6,15
2019-06-23 04:00:00,16,10,0,12,11,15,0,0,0,64,6,23,4,0,6,16
2019-06-23 04:15:00,3,2,0,0,0,16,0,0,0,21,6,23,4,15,6,17
2019-06-23 04:30:00,14,1,0,4,1,11,5,0,0,36,6,23,4,30,6,18
2019-06-23 04:45:00,8,1,0,1,0,14,8,0,0,32,6,23,4,45,6,19
2019-06-23 05:00:00,15,4,0,1,0,9,0,0,0,29,6,23,5,0,6,20
2019-06-23 05:15:00,7,1,0,2,1,16,0,0,0,27,6,23,5,15,6,21
2019-06-23 05:30:00,10,13,0,2,0,13,0,0,0,38,6,23,5,30,6,22
2019-06-23 05:45:00,11,0,0,4,2,4,0,0,0,21,6,23,5,45,6,23
2019-06-23 06:00:00,10,2,0,2,1,12,0,0,0,27,6,23,6,0,6,24
2019-06-23 06:15:00,14,1,0,3,2,6,0,0,0,26,6,23,6,15,6,25
2019-06-23 06:30:00,34,2,0,6,3,18,0,0,0,63,6,23,6,30,6,26
2019-06-23 06:45:00,32,1,0,6,1,23,0,0,0,63,6,23,6,45,6,27
2019-06-23 07:00:00,27,2,0,2,1,16,0,0,0,48,6,23,7,0,6,28
2019-06-23 07:15:00,29,0,0,5,0,11,0,0,0,45,6,23,7,15,6,29
2019-06-23 07:30:00,29,4,0,10,4,24,0,0,0,71,6,23,7,30,6,30
2019-06-23 07:45:00,24,3,0,9,1,30,0,0,0,67,6,23,7,45,6,31
2019-06-23 08:00:00,27,8,0,5,1,33,1,4,3,82,6,23,8,0,6,32
2019-06-23 08:15:00,37,4,0,6,3,42,0,0,0,92,6,23,8,15,6,33
2019-06-23 08:30:00,48,7,0,7,2,37,1,0,0,102,6,23,8,30,6,34
2019-06-23 08:45:00,45,5,0,12,4,43,6,1,1,117,6,23,8,45,6,35
2019-06-23 09:00:00,55,6,0,18,4,46,1,2,2,134,6,23,9,0,6,36
2019-06-23 09:15:00,56,9,0,10,2,58,2,1,2,140,6,23,9,15,6,37
2019-06-23 09:30:00,68,4,0,8,6,46,6,0,0,138,6,23,9,30,6,38
2019-06-23 09:45:00,63,3,0,16,3,65,4,2,0,156,6,23,9,45,6,39
2019-06-23 10:00:00,59,5,0,22,6,70,5,6,4,177,6,23,10,0,6,40
2019-06-23 10:15:00,63,7,0,13,3,56,10,3,1,156,6,23,10,15,6,41
2019-06-23 10:30:00,68,9,0,16,2,66,5,6,6,178,6,23,10,30,6,42
2019-06-23 10:45:00,59,7,0,16,5,63,7,7,8,172,6,23,10,45,6,43
2019-06-23 11:00:00,62,4,0,16,4,67,6,7,6,172,6,23,11,0,6,44
2019-06-23 11:15:00,54,7,0,14,6,46,9,10,8,154,6,23,11,15,6,45
2019-06-23 11:30:00,55,7,0,16,8,48,11,9,8,162,6,23,11,30,6,46
2019-06-23 11:45:00,57,6,0,12,6,55,9,11,7,163,6,23,11,45,6,47
2019-06-23 12:00:00,46,9,0,15,9,45,8,11,10,153,6,23,12,0,6,48
2019-06-23 12:15:00,47,7,0,13,4,44,10,12,10,147,6,23,12,15,6,49
2019-06-23 12:30:00,56,5,0,12,7,55,10,10,6,161,6,23,12,30,6,50
2019-06-23 12:45:00,60,4,0,12,7,55,9,12,8,167,6,23,12,45,6,51
2019-06-23 13:00:00,48,6,0,13,6,46,7,15,8,149,6,23,13,0,6,52
2019-06-23 13:15:00,42,7,0,10,6,29,11,14,5,124,6,23,13,15,6,53
2019-06-23 13:30:00,47,6,0,20,8,49,9,11,7,157,6,23,13,30,6,54
2019-06-23 13:45:00,49,6,0,18,6,42,7,11,10,149,6,23,13,45,6,55
2019-06-23 14:00:00,31,4,0,14,6,39,10,14,12,130,6,23,14,0,6,56
2019-06-23 14:15:00,41,10,0,14,4,52,12,14,7,154,6,23,14,15,6,57
2019-06-23 14:30:00,40,8,0,13,3,48,10,13,12,147,6,23,14,30,6,58
2019-06-23 14:45:00,36,8,0,13,6,54,7,12,7,143,6,23,14,45,6,59
2019-06-23 15:00:00,47,8,0,15,8,43,11,22,11,165,6,23,15,0,6,60
2019-06-23 15:15:00,39,9,0,18,4,48,10,12,10,150,6,23,15,15,6,61
2019-06-23 15:30:00,40,5,0,11,6,52,10,14,5,143,6,23,15,30,6,62
2019-06-23 15:45:00,37,9,0,15,9,69,9,10,8,166,6,23,15,45,6,63
2019-06-23 16:00:00,41,8,0,13,5,34,7,14,8,130,6,23,16,0,6,64
2019-06-23 16:15:00,27,8,0,12,3,35,7,10,9,111,6,23,16,15,6,65
2019-06-23 16:30:00,30,6,0,22,9,45,8,11,8,139,6,23,16,30,6,66
2019-06-23 16:45:00,43,9,0,13,6,50,8,13,8,150,6,23,16,45,6,67
2019-06-23 17:00:00,37,6,0,17,6,50,7,14,11,148,6,23,17,0,6,68
2019-06-23 17:15:00,26,8,0,18,6,43,8,12,9,130,6,23,17,15,6,69
2019-06-23 17:30:00,41,6,0,18,2,40,8,22,10,147,6,23,17,30,6,70
2019-06-23 17:45:00,57,9,0,14,8,39,10,8,7,152,6,23,17,45,6,71
2019-06-23 18:00:00,57,8,0,13,3,56,8,11,6,162,6,23,18,0,6,72
2019-06-23 18:15:00,55,9,0,17,6,53,9,15,13,177,6,23,18,15,6,73
2019-06-23 18:30:00,46,7,0,18,5,45,7,6,7,141,6,23,18,30,6,74
2019-06-23 18:45:00,61,6,0,16,13,56,8,12,5,177,6,23,18,45,6,75
2019-06-23 19:00:00,58,7,0,10,5,50,6,5,6,147,6,23,19,0,6,76
2019-06-23 19:15:00,48,7,0,17,7,65,7,10,8,169,6,23,19,15,6,77
2019-06-23 19:30:00,53,3,0,18,5,69,5,7,7,167,6,23,19,30,6,78
2019-06-23 19:45:00,58,7,0,18,11,71,4,4,8,181,6,23,19,45,6,79
2019-06-23 20:00:00,58,6,0,15,5,64,1,13,16,178,6,23,20,0,6,80
2019-06-23 20:15:00,57,4,0,16,3,74,2,2,3,161,6,23,20,15,6,81
2019-06-23 20:30:00,54,6,0,20,7,67,1,2,0,157,6,23,20,30,6,82
2019-06-23 20:45:00,55,8,0,9,2,61,1,2,1,139,6,23,20,45,6,83
2019-06-23 21:00:00,51,9,0,14,3,52,5,14,7,155,6,23,21,0,6,84
2019-06-23 21:15:00,56,4,0,15,6,59,0,7,3,150,6,23,21,15,6,85
2019-06-23 21:30:00,52,3,0,13,6,54,0,0,0,128,6,23,21,30,6,86
2019-06-23 21:45:00,42,5,0,18,2,57,1,1,0,126,6,23,21,45,6,87
2019-06-23 22:00:00,47,6,0,12,3,52,0,0,0,120,6,23,22,0,6,88
2019-06-23 22:15:00,41,3,0,13,2,47,0,0,0,106,6,23,22,15,6,89
2019-06-23 22:30:00,51,4,0,9,2,37,0,0,0,103,6,23,22,30,6,90
2019-06-23 22:45:00,42,9,0,5,1,39,0,4,3,103,6,23,22,45,6,91
2019-06-23 23:00:00,31,3,0,9,0,39,0,0,0,82,6,23,23,0,6,92
2019-06-23 23:15:00,38,2,0,6,4,37,0,0,0,87,6,23,23,15,6,93
2019-06-23 23:30:00,30,4,0,3,1,28,0,0,0,66,6,23,23,30,6,94
2019-06-23 23:45:00,38,5,0,7,1,24,0,0,0,75,6,23,23,45,6,95
2019-06-24 00:00:00,31,3,0,2,1,19,0,0,0,56,6,24,0,0,0,0
2019-06-24 00:15:00,22,2,0,4,1,23,0,0,0,52,6,24,0,15,0,1
2019-06-24 00:30:00,18,0,0,6,1,16,0,0,0,41,6,24,0,30,0,2
2019-06-24 00:45:00,22,2,0,4,1,11,0,0,0,40,6,24,0,45,0,3
2019-06-24 01:00:00,17,1,0,5,0,12,0,0,0,35,6,24,1,0,0,4
2019-06-24 01:15:00,15,0,0,4,0,15,2,0,0,36,6,24,1,15,0,5
2019-06-24 01:30:00,8,3,0,2,1,12,0,0,0,26,6,24,1,30,0,6
2019-06-24 01:45:00,12,1,0,2,0,11,0,0,0,26,6,24,1,45,0,7
2019-06-24 02:00:00,13,1,0,6,4,10,0,0,0,34,6,24,2,0,0,8
2019-06-24 02:15:00,18,9,0,2,3,10,0,0,0,42,6,24,2,15,0,9
2019-06-24 02:30:00,9,0,0,0,1,9,0,2,2,23,6,24,2,30,0,10
2019-06-24 02:45:00,12,4,0,1,0,9,0,0,0,26,6,24,2,45,0,11
2019-06-24 03:00:00,12,1,0,0,0,12,0,0,0,25,6,24,3,0,0,12
2019-06-24 03:15:00,12,2,0,2,0,10,0,0,0,26,6,24,3,15,0,13
2019-06-24 03:30:00,15,1,0,2,1,6,0,0,0,25,6,24,3,30,0,14
2019-06-24 03:45:00,11,0,0,0,1,9,0,7,7,35,6,24,3,45,0,15
2019-06-24 04:00:00,11,3,0,0,1,13,0,3,3,34,6,24,4,0,0,16
2019-06-24 04:15:00,11,0,0,8,8,12,0,0,0,39,6,24,4,15,0,17
2019-06-24 04:30:00,19,1,0,2,0,14,0,0,0,36,6,24,4,30,0,18
2019-06-24 04:45:00,22,1,0,3,0,15,0,0,0,41,6,24,4,45,0,19
2019-06-24 05:00:00,18,1,0,3,2,20,0,0,0,44,6,24,5,0,0,20
2019-06-24 05:15:00,23,0,0,3,1,29,0,0,0,56,6,24,5,15,0,21
2019-06-24 05:30:00,22,1,0,6,0,33,0,0,0,62,6,24,5,30,0,22
2019-06-24 05:45:00,34,1,0,6,0,37,0,0,0,78,6,24,5,45,0,23
2019-06-24 06:00:00,36,2,0,8,2,31,2,0,0,81,6,24,6,0,0,24
2019-06-24 06:15:00,49,1,0,7,1,49,2,0,0,109,6,24,6,15,0,25
2019-06-24 06:30:00,53,5,0,13,3,59,2,4,4,143,6,24,6,30,0,26
