,det33,det35,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,year,min_bin
2019-01-17 21:45:00,34,11,12,6,40,11,23,4,141,1,17,21,45,3,2019,87
2019-01-17 22:00:00,41,3,13,8,36,3,9,1,114,1,17,22,0,3,2019,88
2019-01-17 22:15:00,36,2,9,3,41,6,8,0,105,1,17,22,15,3,2019,89
2019-01-17 22:30:00,35,6,6,10,55,2,9,0,123,1,17,22,30,3,2019,90
2019-01-17 22:45:00,22,1,7,3,53,1,9,2,98,1,17,22,45,3,2019,91
2019-01-17 23:00:00,36,5,5,1,47,2,6,2,104,1,17,23,0,3,2019,92
2019-01-17 23:15:00,33,1,1,3,29,2,7,3,79,1,17,23,15,3,2019,93
2019-01-17 23:30:00,25,1,7,3,29,3,2,0,70,1,17,23,30,3,2019,94
2019-01-17 23:45:00,15,2,0,2,17,0,4,1,41,1,17,23,45,3,2019,95
2019-01-18 00:00:00,27,2,1,2,18,1,1,0,52,1,18,0,0,4,2019,0
2019-01-18 00:15:00,11,0,5,2,23,0,0,1,42,1,18,0,15,4,2019,1
2019-01-18 00:30:00,19,2,1,2,13,1,0,0,38,1,18,0,30,4,2019,2
2019-01-18 00:45:00,11,1,1,1,12,0,0,0,26,1,18,0,45,4,2019,3
2019-01-18 01:00:00,14,2,2,0,12,0,0,0,30,1,18,1,0,4,2019,4
2019-01-18 01:15:00,20,2,1,1,13,1,0,0,38,1,18,1,15,4,2019,5
2019-01-18 01:30:00,17,3,1,1,17,0,4,2,45,1,18,1,30,4,2019,6
2019-01-18 01:45:00,12,0,1,0,17,9,3,0,42,1,18,1,45,4,2019,7
2019-01-18 02:00:00,16,0,0,0,15,1,2,0,34,1,18,2,0,4,2019,8
2019-01-18 02:15:00,14,1,3,3,13,0,3,3,40,1,18,2,15,4,2019,9
2019-01-18 02:30:00,17,1,1,0,12,0,0,0,31,1,18,2,30,4,2019,10
2019-01-18 02:45:00,11,0,0,0,15,4,0,0,30,1,18,2,45,4,2019,11
2019-01-18 03:00:00,14,0,1,0,14,1,2,1,33,1,18,3,0,4,2019,12
2019-01-18 03:15:00,10,0,1,1,16,1,0,0,29,1,18,3,15,4,2019,13
2019-01-18 03:30:00,16,1,7,0,10,0,1,0,35,1,18,3,30,4,2019,14
2019-01-18 03:45:00,16,0,1,0,19,1,2,1,40,1,18,3,45,4,2019,15
2019-01-18 04:00:00,16,3,4,2,31,1,1,0,58,1,18,4,0,4,2019,16
2019-01-18 04:15:00,12,0,6,0,40,1,2,0,61,1,18,4,15,4,2019,17
2019-01-18 04:30:00,25,1,5,0,56,1,0,1,89,1,18,4,30,4,2019,18
2019-01-18 04:45:00,20,2,5,1,43,5,0,0,76,1,18,4,45,4,2019,19
2019-01-18 05:00:00,24,2,7,2,38,2,2,1,78,1,18,5,0,4,2019,20
2019-01-18 05:15:00,31,0,7,4,52,3,6,3,106,1,18,5,15,4,2019,21
2019-01-18 05:30:00,35,2,8,2,67,4,2,0,120,1,18,5,30,4,2019,22
2019-01-18 05:45:00,39,4,6,2,54,4,3,0,112,1,18,5,45,4,2019,23
2019-01-18 06:00:00,42,6,6,2,59,6,4,0,125,1,18,6,0,4,2019,24
2019-01-18 06:15:00,40,8,7,2,70,5,5,3,140,1,18,6,15,4,2019,25
2019-01-18 06:30:00,64,6,17,7,78,5,6,4,187,1,18,6,30,4,2019,26
2019-01-18 06:45:00,54,10,14,6,52,8,18,3,165,1,18,6,45,4,2019,27
2019-01-18 07:00:00,64,10,14,5,63,3,7,1,167,1,18,7,0,4,2019,28
2019-01-18 07:15:00,54,9,14,8,59,4,13,1,162,1,18,7,15,4,2019,29
2019-01-18 07:30:00,58,8,11,9,50,11,9,3,159,1,18,7,30,4,2019,30
2019-01-18 07:45:00,68,11,15,7,31,6,9,5,152,1,18,7,45,4,2019,31
2019-01-18 08:00:00,57,8,16,8,46,6,10,4,155,1,18,8,0,4,2019,32
2019-01-18 08:15:00,50,8,12,7,39,11,13,6,146,1,18,8,15,4,2019,33
2019-01-18 08:30:00,47,11,15,5,46,9,13,4,150,1,18,8,30,4,2019,34
2019-01-18 08:45:00,48,11,13,7,49,8,12,7,155,1,18,8,45,4,2019,35
2019-01-18 09:00:00,57,12,11,5,43,9,12,5,154,1,18,9,0,4,2019,36
2019-01-18 09:15:00,37,8,16,11,21,9,23,7,132,1,18,9,15,4,2019,37
2019-01-18 09:30:00,48,7,15,9,34,10,18,7,148,1,18,9,30,4,2019,38
2019-01-18 09:45:00,46,7,16,9,29,5,10,6,128,1,18,9,45,4,2019,39
2019-01-18 10:00:00,35,9,17,9,24,8,12,6,120,1,18,10,0,4,2019,40
2019-01-18 10:15:00,34,7,11,16,24,11,12,7,122,1,18,10,15,4,2019,41
2019-01-18 10:30:00,36,8,7,11,28,7,15,11,123,1,18,10,30,4,2019,42
2019-01-18 10:45:00,25,4,14,13,21,6,9,7,99,1,18,10,45,4,2019,43
2019-01-18 11:00:00,27,5,11,12,22,11,9,14,111,1,18,11,0,4,2019,44
2019-01-18 11:15:00,33,9,3,11,23,6,9,8,102,1,18,11,15,4,2019,45
2019-01-18 11:30:00,40,6,4,12,31,7,2,7,109,1,18,11,30,4,2019,46
2019-01-18 11:45:00,39,5,0,3,24,4,0,8,83,1,18,11,45,4,2019,47
2019-01-18 12:00:00,30,8,3,12,29,4,3,8,97,1,18,12,0,4,2019,48
2019-01-18 12:15:00,4,1,0,0,14,1,0,8,28,1,18,12,15,4,2019,49
2019-01-18 12:30:00,0,3,3,2,16,5,0,8,37,1,18,12,30,4,2019,50
2019-01-18 12:45:00,0,5,12,9,19,5,9,5,64,1,18,12,45,4,2019,51
2019-01-18 13:00:00,28,9,6,12,28,4,9,9,105,1,18,13,0,4,2019,52
2019-01-18 13:15:00,37,10,8,9,24,5,14,12,119,1,18,13,15,4,2019,53
2019-01-18 13:30:00,24,9,10,14,34,9,11,7,118,1,18,13,30,4,2019,54
2019-01-18 13:45:00,44,10,13,11,28,9,9,10,134,1,18,13,45,4,2019,55
2019-01-18 14:00:00,27,8,10,17,20,6,10,7,105,1,18,14,0,4,2019,56
2019-01-18 14:15:00,45,8,23,9,30,3,15,8,141,1,18,14,15,4,2019,57
2019-01-18 14:30:00,40,9,23,12,24,10,18,5,141,1,18,14,30,4,2019,58
2019-01-18 14:45:00,27,7,12,10,30,7,13,7,113,1,18,14,45,4,2019,59
2019-01-18 15:00:00,42,8,15,14,36,7,6,8,136,1,18,15,0,4,2019,60
2019-01-18 15:15:00,33,9,10,11,31,7,9,6,116,1,18,15,15,4,2019,61
2019-01-18 15:30:00,34,7,18,11,31,7,9,8,125,1,18,15,30,4,2019,62
2019-01-18 15:45:00,23,7,15,10,45,5,12,8,125,1,18,15,45,4,2019,63
2019-01-18 16:00:00,34,7,12,13,41,7,6,8,128,1,18,16,0,4,2019,64
2019-01-18 16:15:00,41,8,17,12,40,7,17,11,153,1,18,16,15,4,2019,65
2019-01-18 16:30:00,32,8,10,10,25,7,11,9,112,1,18,16,30,4,2019,66
2019-01-18 16:45:00,33,5,13,7,27,9,12,8,114,1,18,16,45,4,2019,67
2019-01-18 17:00:00,29,6,14,10,30,5,16,10,120,1,18,17,0,4,2019,68
2019-01-18 17:15:00,30,7,12,9,27,9,16,7,117,1,18,17,15,4,2019,69
2019-01-18 17:30:00,30,7,14,11,32,8,16,5,123,1,18,17,30,4,2019,70
2019-01-18 17:45:00,51,12,15,11,30,6,13,8,146,1,18,17,45,4,2019,71
2019-01-18 18:00:00,44,11,15,12,42,7,17,9,157,1,18,18,0,4,2019,72
2019-01-18 18:15:00,34,10,14,8,29,7,13,7,122,1,18,18,15,4,2019,73
2019-01-18 18:30:00,41,8,19,9,48,9,15,3,152,1,18,18,30,4,2019,74
2019-01-18 18:45:00,44,8,18,8,44,6,13,6,147,1,18,18,45,4,2019,75
2019-01-18 19:00:00,41,10,33,10,33,8,18,3,156,1,18,19,0,4,2019,76
2019-01-18 19:15:00,46,6,19,11,43,8,19,6,158,1,18,19,15,4,2019,77
2019-01-18 19:30:00,47,9,18,6,40,8,12,4,144,1,18,19,30,4,2019,78
2019-01-18 19:45:00,37,5,21,10,37,7,10,5,132,1,18,19,45,4,2019,79
2019-01-18 20:00:00,40,7,13,13,38,6,14,6,137,1,18,20,0,4,2019,80
2019-01-18 20:15:00,45,9,16,6,38,7,14,1,136,1,18,20,15,4,2019,81
2019-01-18 20:30:00,38,5,14,8,38,5,11,1,120,1,18,20,30,4,2019,82
2019-01-18 20:45:00,39,5,9,12,43,7,17,7,139,1,18,20,45,4,2019,83
2019-01-18 21:00:00,33,6,23,9,35,2,11,5,124,1,18,21,0,4,2019,84
2019-01-18 21:15:00,32,4,13,4,31,3,11,3,101,1,18,21,15,4,2019,85
2019-01-18 21:30:00,32,1,10,4,54,3,9,1,114,1,18,21,30,4,2019,86
2019-01-18 21:45:00,15,3,7,4,50,8,10,3,100,1,18,21,45,4,2019,87
2019-01-18 22:00:00,25,21,6,2,55,7,7,1,124,1,18,22,0,4,2019,88
2019-01-18 22:15:00,28,5,5,4,35,6,9,0,92,1,18,22,15,4,2019,89
2019-01-18 22:30:00,21,0,6,3,38,3,5,1,77,1,18,22,30,4,2019,90
2019-01-18 22:45:00,16,1,4,4,32,1,4,1,63,1,18,22,45,4,2019,91
2019-01-18 23:00:00,41,1,8,5,22,2,2,4,85,1,18,23,0,4,2019,92
2019-01-18 23:15:00,22,3,2,3,27,2,6,3,68,1,18,23,15,4,2019,93
2019-01-18 23:30:00,12,3,5,3,19,2,2,0,46,1,18,23,30,4,2019,94
2019-01-18 23:45:00,9,3,4,0,18,1,3,2,40,1,18,23,45,4,2019,95
2019-01-19 00:00:00,21,1,15,15,16,1,1,1,71,1,19,0,0,5,2019,0
2019-01-19 00:15:00,12,7,2,2,21,0,1,0,45,1,19,0,15,5,2019,1
2019-01-19 00:30:00,15,6,8,1,11,2,2,1,46,1,19,0,30,5,2019,2
2019-01-19 00:45:00,9,1,8,8,11,2,3,1,43,1,19,0,45,5,2019,3
2019-01-19 01:00:00,13,0,2,1,12,1,1,3,33,1,19,1,0,5,2019,4
2019-01-19 01:15:00,10,2,0,0,12,0,1,1,26,1,19,1,15,5,2019,5
2019-01-19 01:30:00,11,0,2,0,10,1,1,1,26,1,19,1,30,5,2019,6
2019-01-19 01:45:00,8,4,0,2,4,0,2,2,22,1,19,1,45,5,2019,7
2019-01-19 02:00:00,3,0,5,4,7,0,5,3,27,1,19,2,0,5,2019,8
2019-01-19 02:15:00,5,0,2,2,13,10,4,3,39,1,19,2,15,5,2019,9
2019-01-19 02:30:00,3,0,4,1,7,4,6,1,26,1,19,2,30,5,2019,10
2019-01-19 02:45:00,2,1,1,1,3,0,0,0,8,1,19,2,45,5,2019,11
2019-01-19 03:00:00,7,3,1,0,8,0,0,0,19,1,19,3,0,5,2019,12
2019-01-19 03:15:00,13,0,3,0,9,0,3,0,28,1,19,3,15,5,2019,13
2019-01-19 03:30:00,5,0,1,0,6,0,0,0,12,1,19,3,30,5,2019,14
2019-01-19 03:45:00,9,2,3,0,9,1,0,1,25,1,19,3,45,5,2019,15
2019-01-19 04:00:00,5,0,2,0,5,2,1,1,16,1,19,4,0,5,2019,16
2019-01-19 04:15:00,11,3,0,0,13,1,4,4,36,1,19,4,15,5,2019,17
2019-01-19 04:30:00,7,3,1,0,23,0,2,0,36,1,19,4,30,5,2019,18
2019-01-19 04:45:00,16,4,1,0,15,4,4,0,44,1,19,4,45,5,2019,19
2019-01-19 05:00:00,13,3,4,3,19,1,3,2,48,1,19,5,0,5,2019,20
2019-01-19 05:15:00,17,4,8,0,19,0,0,1,49,1,19,5,15,5,2019,21
2019-01-19 05:30:00,24,0,2,0,25,11,1,0,63,1,19,5,30,5,2019,22
2019-01-19 05:45:00,30,6,6,1,34,8,3,0,88,1,19,5,45,5,2019,23
2019-01-19 06:00:00,17,0,4,0,16,6,4,0,47,1,19,6,0,5,2019,24
2019-01-19 06:15:00,20,1,7,2,22,2,7,5,66,1,19,6,15,5,2019,25
2019-01-19 06:30:00,21,3,7,2,21,8,4,1,67,1,19,6,30,5,2019,26
2019-01-19 06:45:00,26,3,11,1,32,4,6,2,85,1,19,6,45,5,2019,27
2019-01-19 07:00:00,30,5,8,1,36,1,3,0,84,1,19,7,0,5,2019,28
2019-01-19 07:15:00,25,10,16,1,24,8,5,1,90,1,19,7,15,5,2019,29
2019-01-19 07:30:00,30,6,7,4,22,5,6,2,82,1,19,7,30,5,2019,30
2019-01-19 07:45:00,37,9,12,2,46,7,4,3,120,1,19,7,45,5,2019,31
2019-01-19 08:00:00,34,12,9,5,45,5,6,2,118,1,19,8,0,5,2019,32
2019-01-19 08:15:00,34,6,13,6,39,7,4,2,111,1,19,8,15,5,2019,33
2019-01-19 08:30:00,25,5,13,3,41,13,12,2,114,1,19,8,30,5,2019,34
2019-01-19 08:45:00,39,7,8,1,47,10,7,4,123,1,19,8,45,5,2019,35
2019-01-19 09:00:00,47,7,13,5,57,10,11,2,152,1,19,9,0,5,2019,36
2019-01-19 09:15:00,52,9,13,9,52,5,12,1,153,1,19,9,15,5,2019,37
2019-01-19 09:30:00,44,7,15,8,66,6,14,8,168,1,19,9,30,5,2019,38
2019-01-19 09:45:00,48,10,17,6,69,11,14,4,179,1,19,9,45,5,2019,39
2019-01-19 10:00:00,36,9,11,5,46,8,14,5,134,1,19,10,0,5,2019,40
2019-01-19 10:15:00,49,7,15,10,51,8,10,5,155,1,19,10,15,5,2019,41
2019-01-19 10:30:00,51,5,13,10,49,9,13,5,155,1,19,10,30,5,2019,42
2019-01-19 10:45:00,41,7,10,5,36,7,14,6,126,1,19,10,45,5,2019,43
2019-01-19 11:00:00,37,7,17,9,35,11,7,6,129,1,19,11,0,5,2019,44
2019-01-19 11:15:00,29,10,15,10,33,8,10,9,124,1,19,11,15,5,2019,45
2019-01-19 11:30:00,66,6,16,8,34,6,9,7,152,1,19,11,30,5,2019,46
2019-01-19 11:45:00,50,8,15,8,28,5,13,7,134,1,19,11,45,5,2019,47
2019-01-19 12:00:00,47,8,10,14,42,5,22,12,160,1,19,12,0,5,2019,48
2019-01-19 12:15:00,57,8,13,7,40,10,20,27,182,1,19,12,15,5,2019,49
2019-01-19 12:30:00,47,9,19,9,32,8,12,8,144,1,19,12,30,5,2019,50
2019-01-19 12:45:00,35,9,20,9,30,9,12,8,132,1,19,12,45,5,2019,51
2019-01-19 13:00:00,30,6,21,12,33,4,15,11,132,1,19,13,0,5,2019,52
2019-01-19 13:15:00,48,8,23,14,25,7,13,9,147,1,19,13,15,5,2019,53
2019-01-19 13:30:00,52,6,8,15,39,8,18,7,153,1,19,13,30,5,2019,54
2019-01-19 13:45:00,49,10,19,17,37,6,9,6,153,1,19,13,45,5,2019,55
2019-01-19 14:00:00,27,6,13,11,31,8,12,12,120,1,19,14,0,5,2019,56
2019-01-19 14:15:00,33,11,20,13,42,6,8,12,145,1,19,14,15,5,2019,57
2019-01-19 14:30:00,50,11,9,12,33,9,8,11,143,1,19,14,30,5,2019,58
2019-01-19 14:45:00,37,10,21,12,25,5,8,8,126,1,19,14,45,5,2019,59
2019-01-19 15:00:00,26,8,12,10,26,6,10,11,109,1,19,15,0,5,2019,60
2019-01-19 15:15:00,34,4,15,12,22,4,9,11,111,1,19,15,15,5,2019,61
2019-01-19 15:30:00,51,7,11,13,37,7,13,7,146,1,19,15,30,5,2019,62
2019-01-19 15:45:00,36,7,27,18,30,6,9,11,144,1,19,15,45,5,2019,63
2019-01-19 16:00:00,42,7,13,11,31,4,10,13,131,1,19,16,0,5,2019,64
2019-01-19 16:15:00,36,9,18,12,29,8,11,6,129,1,19,16,15,5,2019,65
2019-01-19 16:30:00,47,7,13,12,50,11,11,9,160,1,19,16,30,5,2019,66
2019-01-19 16:45:00,35,9,12,15,28,9,11,3,122,1,19,16,45,5,2019,67
2019-01-19 17:00:00,29,10,8,11,32,9,14,9,122,1,19,17,0,5,2019,68
2019-01-19 17:15:00,42,3,16,16,41,9,12,8,147,1,19,17,15,5,2019,69
2019-01-19 17:30:00,35,6,12,8,34,2,5,7,109,1,19,17,30,5,2019,70
2019-01-19 17:45:00,33,9,18,17,27,7,12,9,132,1,19,17,45,5,2019,71
2019-01-19 18:00:00,54,9,20,11,46,7,12,5,164,1,19,18,0,5,2019,72
2019-01-19 18:15:00,47,9,17,11,54,8,12,5,163,1,19,18,15,5,2019,73
2019-01-19 18:30:00,47,6,24,8,54,9,10,7,165,1,19,18,30,5,2019,74
2019-01-19 18:45:00,54,10,16,19,52,7,15,10,183,1,19,18,45,5,2019,75
2019-01-19 19:00:00,44,10,24,11,53,7,15,2,166,1,19,19,0,5,2019,76
2019-01-19 19:15:00,47,7,19,15,41,8,14,1,152,1,19,19,15,5,2019,77
2019-01-19 19:30:00,32,8,20,12,45,7,13,3,140,1,19,19,30,5,2019,78
2019-01-19 19:45:00,50,9,19,16,45,7,13,5,164,1,19,19,45,5,2019,79
2019-01-19 20:00:00,36,6,21,11,41,8,13,4,140,1,19,20,0,5,2019,80
2019-01-19 20:15:00,42,7,24,9,43,7,15,3,150,1,19,20,15,5,2019,81
2019-01-19 20:30:00,40,8,23,11,36,10,12,1,141,1,19,20,30,5,2019,82
2019-01-19 20:45:00,40,6,15,14,43,5,14,4,141,1,19,20,45,5,2019,83
2019-01-19 21:00:00,52,4,13,10,39,7,12,1,138,1,19,21,0,5,2019,84
2019-01-19 21:15:00,35,2,18,11,49,3,9,3,130,1,19,21,15,5,2019,85
2019-01-19 21:30:00,42,6,9,5,43,5,11,1,122,1,19,21,30,5,2019,86
2019-01-19 21:45:00,45,5,10,6,39,4,11,6,126,1,19,21,45,5,2019,87
2019-01-19 22:00:00,36,7,10,6,52,4,7,2,124,1,19,22,0,5,2019,88
2019-01-19 22:15:00,36,4,7,7,48,5,13,0,120,1,19,22,15,5,2019,89
2019-01-19 22:30:00,26,3,12,3,37,2,7,2,92,1,19,22,30,5,2019,90
2019-01-19 22:45:00,27,4,7,5,39,1,3,1,87,1,19,22,45,5,2019,91
2019-01-19 23:00:00,30,3,4,1,29,1,3,3,74,1,19,23,0,5,2019,92
2019-01-19 23:15:00,16,5,2,4,31,2,2,1,63,1,19,23,15,5,2019,93
2019-01-19 23:30:00,24,0,4,3,24,1,6,7,69,1,19,23,30,5,2019,94
2019-01-19 23:45:00,18,2,5,3,23,3,1,1,56,1,19,23,45,5,2019,95
2019-01-20 00:00:00,20,2,3,2,30,2,1,1,61,1,20,0,0,6,2019,0
2019-01-20 00:15:00,13,1,6,1,28,1,1,0,51,1,20,0,15,6,2019,1
2019-01-20 00:30:00,11,1,1,0,23,0,1,0,37,1,20,0,30,6,2019,2
2019-01-20 00:45:00,9,1,2,0,20,1,0,0,33,1,20,0,45,6,2019,3
2019-01-20 01:00:00,8,0,2,0,19,1,1,0,31,1,20,1,0,6,2019,4
2019-01-20 01:15:00,8,0,2,0,13,0,2,1,26,1,20,1,15,6,2019,5
2019-01-20 01:30:00,5,1,0,1,14,1,4,0,26,1,20,1,30,6,2019,6
2019-01-20 01:45:00,8,1,3,0,19,1,0,0,32,1,20,1,45,6,2019,7
2019-01-20 02:00:00,9,1,1,0,12,1,1,1,26,1,20,2,0,6,2019,8
2019-01-20 02:15:00,13,1,1,1,9,0,0,0,25,1,20,2,15,6,2019,9
2019-01-20 02:30:00,7,1,1,0,10,0,3,2,24,1,20,2,30,6,2019,10
2019-01-20 02:45:00,6,3,1,0,5,3,0,0,18,1,20,2,45,6,2019,11
2019-01-20 03:00:00,6,0,1,0,9,2,3,2,23,1,20,3,0,6,2019,12
2019-01-20 03:15:00,4,2,1,0,5,0,0,0,12,1,20,3,15,6,2019,13
2019-01-20 03:30:00,3,0,4,0,8,0,0,0,15,1,20,3,30,6,2019,14
2019-01-20 03:45:00,6,1,0,0,16,10,1,0,34,1,20,3,45,6,2019,15
2019-01-20 04:00:00,7,1,0,0,27,23,1,0,59,1,20,4,0,6,2019,16
2019-01-20 04:15:00,5,0,1,0,5,0,1,0,12,1,20,4,15,6,2019,17
2019-01-20 04:30:00,13,0,2,0,2,1,0,0,18,1,20,4,30,6,2019,18
2019-01-20 04:45:00,6,0,0,0,8,3,1,0,18,1,20,4,45,6,2019,19
2019-01-20 05:00:00,11,1,1,0,6,1,0,0,20,1,20,5,0,6,2019,20
2019-01-20 05:15:00,12,1,2,0,9,1,1,0,26,1,20,5,15,6,2019,21
2019-01-20 05:30:00,17,0,0,0,20,3,1,1,42,1,20,5,30,6,2019,22
2019-01-20 05:45:00,26,1,7,0,15,5,4,0,58,1,20,5,45,6,2019,23
2019-01-20 06:00:00,19,1,2,0,12,2,3,2,41,1,20,6,0,6,2019,24
2019-01-20 06:15:00,20,0,1,0,14,4,0,0,39,1,20,6,15,6,2019,25
2019-01-20 06:30:00,20,4,5,1,24,1,3,0,58,1,20,6,30,6,2019,26
2019-01-20 06:45:00,23,17,5,0,33,8,2,1,89,1,20,6,45,6,2019,27
2019-01-20 07:00:00,23,7,6,1,36,4,4,0,81,1,20,7,0,6,2019,28
2019-01-20 07:15:00,21,1,6,6,25,3,9,1,72,1,20,7,15,6,2019,29
2019-01-20 07:30:00,30,5,21,19,36,3,5,0,119,1,20,7,30,6,2019,30
2019-01-20 07:45:00,28,6,10,7,35,7,4,1,98,1,20,7,45,6,2019,31
2019-01-20 08:00:00,31,3,10,5,44,5,6,6,110,1,20,8,0,6,2019,32
2019-01-20 08:15:00,36,6,10,2,43,5,8,2,112,1,20,8,15,6,2019,33
2019-01-20 08:30:00,30,7,12,2,39,7,5,2,104,1,20,8,30,6,2019,34
2019-01-20 08:45:00,44,7,18,3,54,6,11,2,145,1,20,8,45,6,2019,35
2019-01-20 09:00:00,49,5,16,6,52,9,14,1,152,1,20,9,0,6,2019,36
2019-01-20 09:15:00,39,7,11,5,46,6,11,5,130,1,20,9,15,6,2019,37
2019-01-20 09:30:00,48,6,12,7,60,7,8,4,152,1,20,9,30,6,2019,38
2019-01-20 09:45:00,68,10,14,6,59,4,17,1,179,1,20,9,45,6,2019,39
2019-01-20 10:00:00,33,10,10,8,64,9,12,1,147,1,20,10,0,6,2019,40
2019-01-20 10:15:00,43,5,10,10,62,9,16,5,160,1,20,10,15,6,2019,41
2019-01-20 10:30:00,45,6,16,9,43,9,14,3,145,1,20,10,30,6,2019,42
2019-01-20 10:45:00,46,8,15,8,31,8,16,7,139,1,20,10,45,6,2019,43
2019-01-20 11:00:00,51,8,19,10,35,6,11,4,144,1,20,11,0,6,2019,44
2019-01-20 11:15:00,39,6,17,10,31,5,10,7,125,1,20,11,15,6,2019,45
2019-01-20 11:30:00,43,8,14,14,35,7,11,6,138,1,20,11,30,6,2019,46
2019-01-20 11:45:00,35,6,8,8,28,9,10,7,111,1,20,11,45,6,2019,47
2019-01-20 12:00:00,36,5,14,7,31,8,15,7,123,1,20,12,0,6,2019,48
2019-01-20 12:15:00,29,10,7,12,26,5,13,10,112,1,20,12,15,6,2019,49
2019-01-20 12:30:00,26,4,15,7,42,4,11,8,117,1,20,12,30,6,2019,50
2019-01-20 12:45:00,42,7,11,8,35,10,12,8,133,1,20,12,45,6,2019,51
2019-01-20 13:00:00,39,9,23,15,30,4,8,9,137,1,20,13,0,6,2019,52
2019-01-20 13:15:00,34,8,9,9,22,9,19,9,119,1,20,13,15,6,2019,53
2019-01-20 13:30:00,37,4,17,6,20,3,11,10,108,1,20,13,30,6,2019,54
2019-01-20 13:45:00,39,10,11,12,31,8,11,10,132,1,20,13,45,6,2019,55
2019-01-20 14:00:00,45,5,7,10,30,6,16,9,128,1,20,14,0,6,2019,56
2019-01-20 14:15:00,34,6,10,15,26,9,14,9,123,1,20,14,15,6,2019,57
2019-01-20 14:30:00,26,6,13,13,31,6,17,11,123,1,20,14,30,6,2019,58
2019-01-20 14:45:00,46,8,16,9,24,5,13,8,129,1,20,14,45,6,2019,59
2019-01-20 15:00:00,28,7,17,10,24,8,8,6,108,1,20,15,0,6,2019,60
2019-01-20 15:15:00,41,9,19,14,36,6,13,7,145,1,20,15,15,6,2019,61
2019-01-20 15:30:00,38,8,18,12,27,6,9,6,124,1,20,15,30,6,2019,62
2019-01-20 15:45:00,36,10,13,17,33,5,12,6,132,1,20,15,45,6,2019,63
2019-01-20 16:00:00,49,7,16,12,22,10,13,10,139,1,20,16,0,6,2019,64
2019-01-20 16:15:00,44,9,19,11,33,6,14,5,141,1,20,16,15,6,2019,65
2019-01-20 16:30:00,34,8,12,10,41,10,13,6,134,1,20,16,30,6,2019,66
2019-01-20 16:45:00,40,8,26,13,26,9,14,3,139,1,20,16,45,6,2019,67
2019-01-20 17:00:00,31,9,21,11,35,10,14,9,140,1,20,17,0,6,2019,68
2019-01-20 17:15:00,44,12,22,11,33,5,16,6,149,1,20,17,15,6,2019,69
2019-01-20 17:30:00,58,11,15,10,35,8,9,4,150,1,20,17,30,6,2019,70
2019-01-20 17:45:00,48,5,15,15,38,9,12,4,146,1,20,17,45,6,2019,71
2019-01-20 18:00:00,38,7,17,15,44,7,16,7,151,1,20,18,0,6,2019,72
2019-01-20 18:15:00,46,12,13,11,45,8,10,3,148,1,20,18,15,6,2019,73
2019-01-20 18:30:00,47,8,24,9,47,9,17,6,167,1,20,18,30,6,2019,74
2019-01-20 18:45:00,53,10,19,11,48,10,15,3,169,1,20,18,45,6,2019,75
2019-01-20 19:00:00,43,8,14,8,36,11,13,3,136,1,20,19,0,6,2019,76
2019-01-20 19:15:00,55,7,15,9,42,9,9,2,148,1,20,19,15,6,2019,77
2019-01-20 19:30:00,47,5,15,5,38,6,17,3,136,1,20,19,30,6,2019,78
2019-01-20 19:45:00,46,6,15,11,45,6,9,3,141,1,20,19,45,6,2019,79
2019-01-20 20:00:00,40,5,16,5,40,5,15,1,127,1,20,20,0,6,2019,80
2019-01-20 20:15:00,41,5,12,3,43,5,10,2,121,1,20,20,15,6,2019,81
2019-01-20 20:30:00,33,5,15,6,44,4,12,2,121,1,20,20,30,6,2019,82
2019-01-20 20:45:00,33,4,11,4,31,4,7,1,95,1,20,20,45,6,2019,83
2019-01-20 21:00:00,32,6,7,4,31,7,11,3,101,1,20,21,0,6,2019,84
2019-01-20 21:15:00,38,5,10,9,32,5,8,2,109,1,20,21,15,6,2019,85
2019-01-20 21:30:00,33,9,8,3,36,6,8,9,112,1,20,21,30,6,2019,86
2019-01-20 21:45:00,26,7,9,1,27,3,6,2,81,1,20,21,45,6,2019,87
2019-01-20 22:00:00,28,3,3,2,31,3,7,1,78,1,20,22,0,6,2019,88
2019-01-20 22:15:00,22,6,7,5,25,1,7,5,78,1,20,22,15,6,2019,89
2019-01-20 22:30:00,25,2,5,0,35,2,4,0,73,1,20,22,30,6,2019,90
2019-01-20 22:45:00,21,0,2,2,24,0,2,1,52,1,20,22,45,6,2019,91
2019-01-20 23:00:00,17,2,2,1,14,0,1,1,38,1,20,23,0,6,2019,92
2019-01-20 23:15:00,13,1,2,0,16,1,3,1,37,1,20,23,15,6,2019,93
2019-01-20 23:30:00,16,0,5,0,23,1,0,1,46,1,20,23,30,6,2019,94
2019-01-20 23:45:00,11,1,1,0,14,0,0,0,27,1,20,23,45,6,2019,95
2019-01-21 00:00:00,16,0,2,4,13,4,1,0,40,1,21,0,0,0,2019,0
2019-01-21 00:15:00,8,1,2,0,14,2,1,1,29,1,21,0,15,0,2019,1
2019-01-21 00:30:00,9,1,0,2,14,1,1,0,28,1,21,0,30,0,2019,2
2019-01-21 00:45:00,6,6,0,0,7,2,0,0,21,1,21,0,45,0,2019,3
2019-01-21 01:00:00,17,14,1,0,7,1,1,0,41,1,21,1,0,0,2019,4
2019-01-21 01:15:00,14,2,14,14,6,0,6,6,62,1,21,1,15,0,2019,5
