,det33,det34,det35,det36,det37,det38,det39,det40,det41,det42,det43,det44,det45,det46,det47,det48,totalct,month,day,hour,minute,day-of-week,min_bin
2019-02-03 05:30:00,15,0,2,0,7,0,4,0,21,0,4,0,3,0,4,0,60,2,3,5,30,6,22
2019-02-03 05:45:00,16,0,3,0,7,0,5,0,23,0,3,0,3,0,3,0,63,2,3,5,45,6,23
2019-02-03 06:00:00,12,0,2,0,4,0,2,0,8,0,2,0,1,0,1,0,32,2,3,6,0,6,24
2019-02-03 06:15:00,17,0,1,0,10,0,3,0,20,0,9,0,2,0,2,0,64,2,3,6,15,6,25
2019-02-03 06:30:00,20,0,9,0,11,0,4,0,22,0,8,0,7,0,7,0,88,2,3,6,30,6,26
2019-02-03 06:45:00,18,0,1,0,11,0,8,0,34,0,5,0,3,0,4,0,84,2,3,6,45,6,27
2019-02-03 07:00:00,23,0,3,0,9,0,8,0,32,0,3,0,3,0,9,0,90,2,3,7,0,6,28
2019-02-03 07:15:00,19,0,1,0,12,0,6,0,33,0,9,0,7,0,7,0,94,2,3,7,15,6,29
2019-02-03 07:30:00,25,0,3,0,11,0,4,0,26,0,8,0,3,0,8,0,88,2,3,7,30,6,30
2019-02-03 07:45:00,29,0,3,0,9,0,8,0,30,0,7,0,7,0,6,0,99,2,3,7,45,6,31
2019-02-03 08:00:00,21,0,4,0,12,0,8,0,29,0,7,0,8,0,9,0,98,2,3,8,0,6,32
2019-02-03 08:15:00,35,0,4,0,11,0,9,0,32,0,7,0,9,0,6,0,113,2,3,8,15,6,33
2019-02-03 08:30:00,27,0,3,0,12,0,7,0,28,0,7,0,13,0,15,0,112,2,3,8,30,6,34
2019-02-03 08:45:00,28,0,4,0,15,0,6,0,33,0,10,0,6,0,14,0,116,2,3,8,45,6,35
2019-02-03 09:00:00,25,0,2,0,20,0,7,0,29,0,9,0,4,0,8,0,104,2,3,9,0,6,36
2019-02-03 09:15:00,39,0,8,0,14,0,7,0,42,0,5,0,5,0,11,0,131,2,3,9,15,6,37
2019-02-03 09:30:00,31,0,10,0,17,0,12,0,34,0,10,0,16,0,17,0,147,2,3,9,30,6,38
2019-02-03 09:45:00,32,0,5,0,19,0,10,0,42,0,12,0,9,0,16,0,145,2,3,9,45,6,39
2019-02-03 10:00:00,37,0,8,0,18,0,6,0,45,0,11,0,13,0,17,0,155,2,3,10,0,6,40
2019-02-03 10:15:00,46,0,8,0,19,0,8,0,35,0,9,0,9,0,11,0,145,2,3,10,15,6,41
2019-02-03 10:30:00,56,0,5,0,15,0,11,0,39,0,7,0,12,0,12,0,157,2,3,10,30,6,42
2019-02-03 10:45:00,40,0,8,0,13,0,10,0,45,0,9,0,12,0,10,0,147,2,3,10,45,6,43
2019-02-03 11:00:00,49,0,8,0,16,0,9,0,29,0,10,0,9,0,11,0,141,2,3,11,0,6,44
2019-02-03 11:15:00,44,0,10,0,20,0,11,0,32,0,12,0,9,0,13,0,151,2,3,11,15,6,45
2019-02-03 11:30:00,43,0,8,0,13,0,13,0,33,0,8,0,8,0,11,0,137,2,3,11,30,6,46
2019-02-03 11:45:00,44,0,6,0,18,0,9,0,33,0,11,0,11,0,13,0,145,2,3,11,45,6,47
2019-02-03 12:00:00,61,0,10,0,22,0,11,0,24,0,14,0,6,0,12,0,160,2,3,12,0,6,48
2019-02-03 12:15:00,41,0,9,0,22,0,14,0,27,0,8,0,13,0,14,0,148,2,3,12,15,6,49
2019-02-03 12:30:00,43,0,9,0,25,0,11,0,36,0,12,0,11,0,11,0,158,2,3,12,30,6,50
2019-02-03 12:45:00,64,0,7,0,11,0,18,0,27,0,14,0,10,0,16,0,167,2,3,12,45,6,51
2019-02-03 13:00:00,41,0,10,0,19,0,9,0,34,0,10,0,10,0,9,0,142,2,3,13,0,6,52
2019-02-03 13:15:00,47,0,10,0,18,0,14,0,31,0,10,0,18,0,10,0,158,2,3,13,15,6,53
2019-02-03 13:30:00,53,0,9,0,23,0,15,0,46,0,11,0,6,0,8,0,171,2,3,13,30,6,54
2019-02-03 13:45:00,54,0,8,0,14,0,9,0,44,0,15,0,10,0,7,0,161,2,3,13,45,6,55
2019-02-03 14:00:00,64,0,9,0,19,0,11,0,32,0,15,0,5,0,8,0,163,2,3,14,0,6,56
2019-02-03 14:15:00,56,0,13,0,18,0,7,0,31,0,11,0,9,0,7,0,152,2,3,14,15,6,57
2019-02-03 14:30:00,49,0,11,0,11,0,10,0,39,0,11,0,8,0,9,0,148,2,3,14,30,6,58
2019-02-03 14:45:00,51,0,10,0,19,0,11,0,39,0,8,0,5,0,8,0,151,2,3,14,45,6,59
2019-02-03 15:00:00,63,0,13,0,25,0,12,0,36,0,23,0,7,0,12,0,191,2,3,15,0,6,60
2019-02-03 15:15:00,54,0,12,0,13,0,13,0,41,0,7,0,12,0,11,0,163,2,3,15,15,6,61
2019-02-03 15:30:00,42,0,9,0,14,0,9,0,32,0,9,0,9,0,15,0,139,2,3,15,30,6,62
2019-02-03 15:45:00,50,0,7,0,17,0,10,0,41,0,10,0,9,0,9,0,153,2,3,15,45,6,63
2019-02-03 16:00:00,51,0,10,0,27,0,11,0,51,0,10,0,10,0,16,0,186,2,3,16,0,6,64
2019-02-03 16:15:00,56,0,8,0,28,0,9,0,37,0,17,0,10,0,12,0,177,2,3,16,15,6,65
2019-02-03 16:30:00,58,0,10,0,16,0,5,0,43,0,13,0,11,0,10,0,166,2,3,16,30,6,66
2019-02-03 16:45:00,52,0,14,0,29,0,10,0,33,0,6,0,6,0,8,0,158,2,3,16,45,6,67
2019-02-03 17:00:00,54,0,10,0,23,0,9,0,28,0,13,0,10,0,10,0,157,2,3,17,0,6,68
2019-02-03 17:15:00,57,0,12,0,18,0,7,0,29,0,7,0,6,0,5,0,141,2,3,17,15,6,69
2019-02-03 17:30:00,38,0,11,0,14,0,10,0,29,0,7,0,7,0,6,0,122,2,3,17,30,6,70
2019-02-03 17:45:00,44,0,11,0,14,0,7,0,31,0,10,0,2,0,3,0,122,2,3,17,45,6,71
2019-02-03 18:00:00,44,0,6,0,9,0,7,0,35,0,10,0,9,0,7,0,127,2,3,18,0,6,72
2019-02-03 18:15:00,43,0,10,0,13,0,9,0,32,0,8,0,8,0,3,0,126,2,3,18,15,6,73
2019-02-03 18:30:00,34,0,8,0,17,0,10,0,33,0,1,0,4,0,1,0,108,2,3,18,30,6,74
2019-02-03 18:45:00,43,0,7,0,9,0,6,0,23,0,6,0,4,0,3,0,101,2,3,18,45,6,75
2019-02-03 19:00:00,29,0,5,0,16,0,7,0,33,0,1,0,3,0,2,0,96,2,3,19,0,6,76
2019-02-03 19:15:00,34,0,7,0,4,0,5,0,24,0,1,0,7,0,4,0,86,2,3,19,15,6,77
2019-02-03 19:30:00,33,0,4,0,10,0,4,0,28,0,6,0,6,0,6,0,97,2,3,19,30,6,78
2019-02-03 19:45:00,30,0,7,0,8,0,4,0,23,0,2,0,6,0,4,0,84,2,3,19,45,6,79
2019-02-03 20:00:00,40,0,6,0,6,0,2,0,16,0,0,0,2,0,6,0,78,2,3,20,0,6,80
2019-02-03 20:15:00,30,0,1,0,13,0,8,0,28,0,4,0,3,0,1,0,88,2,3,20,15,6,81
2019-02-03 20:30:00,33,0,10,0,10,0,4,0,23,0,4,0,1,0,5,0,90,2,3,20,30,6,82
2019-02-03 20:45:00,23,0,6,0,7,0,6,0,24,0,1,0,7,0,5,0,79,2,3,20,45,6,83
2019-02-03 21:00:00,21,0,4,0,12,0,4,0,27,0,1,0,3,0,2,0,74,2,3,21,0,6,84
2019-02-03 21:15:00,41,0,9,0,9,0,6,0,36,0,2,0,1,0,2,0,106,2,3,21,15,6,85
2019-02-03 21:30:00,34,0,4,0,17,0,4,0,22,0,5,0,3,0,3,0,92,2,3,21,30,6,86
2019-02-03 21:45:00,37,0,6,0,9,0,7,0,23,0,2,0,2,0,2,0,88,2,3,21,45,6,87
2019-02-03 22:00:00,30,0,3,0,10,0,6,0,19,0,2,0,1,0,3,0,74,2,3,22,0,6,88
2019-02-03 22:15:00,15,0,3,0,8,0,3,0,25,0,1,0,0,0,0,0,55,2,3,22,15,6,89
2019-02-03 22:30:00,16,0,2,0,9,0,3,0,22,0,2,0,2,0,1,0,57,2,3,22,30,6,90
2019-02-03 22:45:00,18,0,2,0,1,0,2,0,17,0,2,0,1,0,3,0,46,2,3,22,45,6,91
2019-02-03 23:00:00,20,0,4,0,3,0,3,0,19,0,0,0,2,0,0,0,51,2,3,23,0,6,92
2019-02-03 23:15:00,8,0,4,0,6,0,3,0,9,0,0,0,1,0,3,0,34,2,3,23,15,6,93
2019-02-03 23:30:00,7,0,3,0,2,0,5,0,13,0,2,0,1,0,0,0,33,2,3,23,30,6,94
2019-02-03 23:45:00,9,0,4,0,2,0,1,0,11,0,1,0,0,0,0,0,28,2,3,23,45,6,95
2019-02-04 00:00:00,3,0,7,0,5,0,7,0,4,0,1,0,0,0,1,0,28,2,4,0,0,0,0
2019-02-04 00:15:00,6,0,1,0,5,0,8,0,10,0,0,0,0,0,1,0,31,2,4,0,15,0,1
2019-02-04 00:30:00,8,0,1,0,0,0,1,0,8,0,4,0,1,0,2,0,25,2,4,0,30,0,2
2019-02-04 00:45:00,8,0,5,0,4,0,2,0,12,0,1,0,1,0,0,0,33,2,4,0,45,0,3
2019-02-04 01:00:00,1,0,1,0,2,0,3,0,4,0,2,0,1,0,1,0,15,2,4,1,0,0,4
2019-02-04 01:15:00,3,0,2,0,1,0,1,0,9,0,0,0,7,0,7,0,30,2,4,1,15,0,5
2019-02-04 01:30:00,5,0,1,0,1,0,1,0,13,0,2,0,18,0,17,0,58,2,4,1,30,0,6
2019-02-04 01:45:00,2,0,0,0,1,0,1,0,13,0,0,0,4,0,4,0,25,2,4,1,45,0,7
2019-02-04 02:00:00,4,0,1,0,2,0,0,0,7,0,0,0,1,0,1,0,16,2,4,2,0,0,8
2019-02-04 02:15:00,8,0,4,0,4,0,3,0,6,0,1,0,0,0,0,0,26,2,4,2,15,0,9
2019-02-04 02:30:00,7,0,0,0,1,0,2,0,8,0,1,0,0,0,0,0,19,2,4,2,30,0,10
2019-02-04 02:45:00,6,0,1,0,2,0,2,0,5,0,0,0,0,0,0,0,16,2,4,2,45,0,11
2019-02-04 03:00:00,6,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,15,2,4,3,0,0,12
2019-02-04 03:15:00,12,0,1,0,3,0,1,0,11,0,2,0,1,0,0,0,31,2,4,3,15,0,13
2019-02-04 03:30:00,7,0,4,0,8,0,2,0,13,0,0,0,5,0,5,0,44,2,4,3,30,0,14
2019-02-04 03:45:00,12,0,1,0,5,0,2,0,12,0,2,0,1,0,1,0,36,2,4,3,45,0,15
2019-02-04 04:00:00,16,0,2,0,1,0,2,0,16,0,1,0,1,0,1,0,40,2,4,4,0,0,16
2019-02-04 04:15:00,15,0,0,0,7,0,2,0,21,0,9,0,2,0,0,0,56,2,4,4,15,0,17
2019-02-04 04:30:00,23,0,11,0,17,0,4,0,25,0,1,0,0,0,0,0,81,2,4,4,30,0,18
2019-02-04 04:45:00,24,0,4,0,16,0,5,0,30,0,1,0,0,0,1,0,81,2,4,4,45,0,19
2019-02-04 05:00:00,21,0,2,0,12,0,6,0,30,0,5,0,4,0,4,0,84,2,4,5,0,0,20
2019-02-04 05:15:00,27,0,3,0,10,0,3,0,30,0,4,0,4,0,4,0,85,2,4,5,15,0,21
2019-02-04 05:30:00,38,0,2,0,12,0,5,0,38,0,7,0,7,0,7,0,116,2,4,5,30,0,22
2019-02-04 05:45:00,27,0,2,0,18,0,7,0,29,0,6,0,7,0,7,0,103,2,4,5,45,0,23
2019-02-04 06:00:00,32,0,2,0,13,0,7,0,37,0,8,0,5,0,9,0,113,2,4,6,0,0,24
2019-02-04 06:15:00,52,0,6,0,6,0,9,0,42,0,6,0,7,0,10,0,138,2,4,6,15,0,25
2019-02-04 06:30:00,46,0,6,0,26,0,13,0,35,0,9,0,6,0,6,0,147,2,4,6,30,0,26
2019-02-04 06:45:00,41,0,7,0,14,0,10,0,34,0,9,0,11,0,10,0,136,2,4,6,45,0,27
2019-02-04 07:00:00,47,0,7,0,11,0,11,0,42,0,11,0,10,0,13,0,152,2,4,7,0,0,28
2019-02-04 07:15:00,58,0,6,0,17,0,11,0,36,0,16,0,14,0,12,0,170,2,4,7,15,0,29
2019-02-04 07:30:00,41,0,5,0,11,0,13,0,17,0,12,0,14,0,23,0,136,2,4,7,30,0,30
2019-02-04 07:45:00,54,0,5,0,23,0,12,0,34,0,14,0,12,0,19,0,173,2,4,7,45,0,31
2019-02-04 08:00:00,34,0,7,0,11,0,10,0,33,0,12,0,5,0,10,0,122,2,4,8,0,0,32
2019-02-04 08:15:00,31,0,7,0,17,0,13,0,37,0,9,0,10,0,14,0,138,2,4,8,15,0,33
2019-02-04 08:30:00,19,0,9,0,16,0,12,0,35,0,15,0,10,0,13,0,129,2,4,8,30,0,34
2019-02-04 08:45:00,24,0,9,0,15,0,9,0,39,0,10,0,9,0,20,0,135,2,4,8,45,0,35
2019-02-04 09:00:00,38,0,8,0,17,0,13,0,38,0,11,0,14,0,13,0,152,2,4,9,0,0,36
2019-02-04 09:15:00,33,0,10,0,19,0,15,0,33,0,17,0,11,0,10,0,148,2,4,9,15,0,37
2019-02-04 09:30:00,27,0,10,0,18,0,11,0,34,0,12,0,15,0,12,0,139,2,4,9,30,0,38
2019-02-04 09:45:00,38,0,8,0,17,0,10,0,31,0,13,0,13,0,12,0,142,2,4,9,45,0,39
2019-02-04 10:00:00,38,0,8,0,19,0,9,0,29,0,11,0,5,0,9,0,128,2,4,10,0,0,40
2019-02-04 10:15:00,66,0,7,0,16,0,7,0,29,0,10,0,10,0,11,0,156,2,4,10,15,0,41
2019-02-04 10:30:00,52,0,7,0,17,0,10,0,28,0,9,0,12,0,11,0,146,2,4,10,30,0,42
2019-02-04 10:45:00,30,0,7,0,18,0,10,0,27,0,14,0,12,0,11,0,129,2,4,10,45,0,43
2019-02-04 11:00:00,51,0,4,0,14,0,11,0,36,0,13,0,11,0,7,0,147,2,4,11,0,0,44
2019-02-04 11:15:00,46,0,11,0,22,0,14,0,34,0,9,0,14,0,8,0,158,2,4,11,15,0,45
2019-02-04 11:30:00,45,0,11,0,14,0,18,0,26,0,8,0,9,0,11,0,142,2,4,11,30,0,46
2019-02-04 11:45:00,47,0,11,0,21,0,7,0,38,0,11,0,9,0,9,0,153,2,4,11,45,0,47
2019-02-04 12:00:00,50,0,8,0,20,0,11,0,39,0,14,0,16,0,9,0,167,2,4,12,0,0,48
2019-02-04 12:15:00,50,0,10,0,17,0,5,0,33,0,13,0,11,0,16,0,155,2,4,12,15,0,49
2019-02-04 12:30:00,44,0,8,0,17,0,10,0,33,0,14,0,10,0,15,0,151,2,4,12,30,0,50
2019-02-04 12:45:00,45,0,6,0,17,0,10,0,29,0,14,0,11,0,13,0,145,2,4,12,45,0,51
2019-02-04 13:00:00,46,0,10,0,14,0,11,0,28,0,10,0,11,0,9,0,139,2,4,13,0,0,52
2019-02-04 13:15:00,32,0,8,0,22,0,8,0,28,0,14,0,9,0,10,0,131,2,4,13,15,0,53
2019-02-04 13:30:00,32,0,8,0,22,0,14,0,32,0,13,0,10,0,14,0,145,2,4,13,30,0,54
2019-02-04 13:45:00,40,0,16,0,16,0,7,0,28,0,14,0,11,0,11,0,143,2,4,13,45,0,55
2019-02-04 14:00:00,45,0,12,0,18,0,11,0,33,0,8,0,12,0,12,0,151,2,4,14,0,0,56
2019-02-04 14:15:00,32,0,9,0,20,0,9,0,20,0,12,0,6,0,16,0,124,2,4,14,15,0,57
2019-02-04 14:30:00,33,0,7,0,23,0,16,0,16,0,8,0,13,0,11,0,127,2,4,14,30,0,58
2019-02-04 14:45:00,30,0,13,0,16,0,11,0,30,0,10,0,9,0,6,0,125,2,4,14,45,0,59
2019-02-04 15:00:00,42,0,14,0,16,0,8,0,40,0,10,0,7,0,9,0,146,2,4,15,0,0,60
2019-02-04 15:15:00,58,0,9,0,20,0,7,0,42,0,13,0,8,0,9,0,166,2,4,15,15,0,61
2019-02-04 15:30:00,53,0,10,0,21,0,9,0,31,0,10,0,5,0,20,0,159,2,4,15,30,0,62
2019-02-04 15:45:00,43,0,8,0,17,0,12,0,29,0,12,0,12,0,7,0,140,2,4,15,45,0,63
2019-02-04 16:00:00,56,0,12,0,10,0,14,0,30,0,22,0,8,0,14,0,166,2,4,16,0,0,64
2019-02-04 16:15:00,47,0,13,0,17,0,28,0,26,0,18,0,9,0,9,0,167,2,4,16,15,0,65
2019-02-04 16:30:00,57,0,9,0,15,0,10,0,26,0,18,0,15,0,15,0,165,2,4,16,30,0,66
2019-02-04 16:45:00,44,0,10,0,22,0,13,0,34,0,7,0,6,0,11,0,147,2,4,16,45,0,67
2019-02-04 17:00:00,64,0,10,0,18,0,7,0,35,0,14,0,11,0,5,0,164,2,4,17,0,0,68
2019-02-04 17:15:00,41,0,6,0,19,0,9,0,18,0,10,0,9,0,11,0,123,2,4,17,15,0,69
2019-02-04 17:30:00,42,0,9,0,12,0,11,0,42,0,11,0,7,0,11,0,145,2,4,17,30,0,70
2019-02-04 17:45:00,43,0,11,0,19,0,8,0,34,0,14,0,11,0,12,0,152,2,4,17,45,0,71
2019-02-04 18:00:00,58,0,12,0,13,0,9,0,40,0,9,0,15,0,7,0,163,2,4,18,0,0,72
2019-02-04 18:15:00,56,0,14,0,17,0,11,0,45,0,6,0,8,0,11,0,168,2,4,18,15,0,73
2019-02-04 18:30:00,59,0,9,0,14,0,7,0,34,0,10,0,5,0,7,0,145,2,4,18,30,0,74
2019-02-04 18:45:00,50,0,9,0,16,0,8,0,32,0,6,0,8,0,7,0,136,2,4,18,45,0,75
2019-02-04 19:00:00,48,0,6,0,14,0,7,0,36,0,7,0,8,0,10,0,136,2,4,19,0,0,76
2019-02-04 19:15:00,49,0,8,0,15,0,7,0,35,0,5,0,8,0,5,0,132,2,4,19,15,0,77
2019-02-04 19:30:00,46,0,10,0,22,0,6,0,41,0,9,0,4,0,3,0,141,2,4,19,30,0,78
2019-02-04 19:45:00,47,0,7,0,10,0,5,0,40,0,4,0,4,0,5,0,122,2,4,19,45,0,79
2019-02-04 20:00:00,39,0,9,0,14,0,5,0,35,0,9,0,9,0,4,0,124,2,4,20,0,0,80
2019-02-04 20:15:00,37,0,13,0,17,0,5,0,27,0,3,0,10,0,8,0,120,2,4,20,15,0,81
2019-02-04 20:30:00,35,0,7,0,11,0,8,0,29,0,7,0,4,0,3,0,104,2,4,20,30,0,82
2019-02-04 20:45:00,36,0,8,0,7,0,2,0,20,0,4,0,5,0,6,0,88,2,4,20,45,0,83
2019-02-04 21:00:00,33,0,13,0,13,0,7,0,30,0,4,0,3,0,1,0,104,2,4,21,0,0,84
2019-02-04 21:15:00,34,0,6,0,10,0,5,0,27,0,4,0,1,0,4,0,91,2,4,21,15,0,85
2019-02-04 21:30:00,24,0,6,0,7,0,7,0,29,0,4,0,4,0,5,0,86,2,4,21,30,0,86
2019-02-04 21:45:00,23,0,9,0,14,0,7,0,24,0,1,0,4,0,3,0,85,2,4,21,45,0,87
2019-02-04 22:00:00,17,0,9,0,6,0,7,0,20,0,4,0,3,0,1,0,67,2,4,22,0,0,88
2019-02-04 22:15:00,22,0,7,0,11,0,4,0,22,0,4,0,1,0,2,0,73,2,4,22,15,0,89
2019-02-04 22:30:00,16,0,4,0,8,0,3,0,22,0,3,0,1,0,3,0,60,2,4,22,30,0,90
2019-02-04 22:45:00,11,0,4,0,7,0,2,0,16,0,1,0,0,0,0,0,41,2,4,22,45,0,91
2019-02-04 23:00:00,14,0,9,0,3,0,3,0,19,0,0,0,3,0,1,0,52,2,4,23,0,0,92
2019-02-04 23:15:00,14,0,2,0,10,0,4,0,24,0,1,0,0,0,0,0,55,2,4,23,15,0,93
2019-02-04 23:30:00,8,0,3,0,8,0,4,0,16,0,0,0,0,0,0,0,39,2,4,23,30,0,94
2019-02-04 23:45:00,8,0,5,0,3,0,3,0,14,0,0,0,0,0,0,0,33,2,4,23,45,0,95
2019-02-05 00:00:00,12,0,6,0,4,0,3,0,17,0,5,0,1,0,1,0,49,2,5,0,0,1,0
2019-02-05 00:15:00,9,0,3,0,10,0,8,0,11,0,2,0,1,0,0,0,44,2,5,0,15,1,1
2019-02-05 00:30:00,9,0,3,0,1,0,2,0,9,0,1,0,0,0,0,0,25,2,5,0,30,1,2
2019-02-05 00:45:00,5,0,0,0,2,0,2,0,10,0,0,0,1,0,0,0,20,2,5,0,45,1,3
2019-02-05 01:00:00,2,0,2,0,6,0,4,0,14,0,0,0,0,0,0,0,28,2,5,1,0,1,4
2019-02-05 01:15:00,7,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,16,2,5,1,15,1,5
2019-02-05 01:30:00,12,0,10,0,3,0,4,0,14,0,2,0,3,0,1,0,49,2,5,1,30,1,6
2019-02-05 01:45:00,9,0,3,0,4,0,9,0,4,0,3,0,0,0,0,0,32,2,5,1,45,1,7
2019-02-05 02:00:00,6,0,2,0,2,0,6,0,6,0,0,0,0,0,1,0,23,2,5,2,0,1,8
2019-02-05 02:15:00,5,0,3,0,4,0,5,0,9,0,0,0,0,0,0,0,26,2,5,2,15,1,9
2019-02-05 02:30:00,13,0,3,0,3,0,1,0,7,0,0,0,0,0,0,0,27,2,5,2,30,1,10
2019-02-05 02:45:00,6,0,1,0,4,0,3,0,7,0,0,0,2,0,0,0,23,2,5,2,45,1,11
2019-02-05 03:00:00,7,0,1,0,4,0,2,0,4,0,1,0,0,0,0,0,19,2,5,3,0,1,12
2019-02-05 03:15:00,10,0,6,0,4,0,3,0,17,0,11,0,0,0,1,0,52,2,5,3,15,1,13
2019-02-05 03:30:00,15,0,7,0,8,0,3,0,12,0,2,0,1,0,1,0,49,2,5,3,30,1,14
2019-02-05 03:45:00,11,0,5,0,3,0,3,0,13,0,3,0,0,0,0,0,38,2,5,3,45,1,15
2019-02-05 04:00:00,10,0,1,0,7,0,1,0,20,0,2,0,0,0,0,0,41,2,5,4,0,1,16
2019-02-05 04:15:00,11,0,3,0,12,0,5,0,30,0,0,0,0,0,0,0,61,2,5,4,15,1,17
2019-02-05 04:30:00,10,0,1,0,17,0,4,0,27,0,3,0,1,0,1,0,64,2,5,4,30,1,18
2019-02-05 04:45:00,22,0,3,0,7,0,5,0,34,0,2,0,1,0,0,0,74,2,5,4,45,1,19
2019-02-05 05:00:00,20,0,2,0,14,0,6,0,28,0,3,0,5,0,7,0,85,2,5,5,0,1,20
2019-02-05 05:15:00,28,0,2,0,8,0,5,0,35,0,3,0,2,0,5,0,88,2,5,5,15,1,21
2019-02-05 05:30:00,37,0,3,0,22,0,4,0,34,0,8,0,6,0,5,0,119,2,5,5,30,1,22
2019-02-05 05:45:00,28,0,1,0,17,0,7,0,32,0,6,0,8,0,7,0,106,2,5,5,45,1,23
2019-02-05 06:00:00,31,0,4,0,14,0,10,0,32,0,8,0,3,0,7,0,109,2,5,6,0,1,24
2019-02-05 06:15:00,56,0,8,0,18,0,10,0,28,0,6,0,4,0,6,0,136,2,5,6,15,1,25
2019-02-05 06:30:00,35,0,7,0,26,0,14,0,33,0,11,0,15,0,18,0,159,2,5,6,30,1,26
2019-02-05 06:45:00,43,0,11,0,17,0,8,0,35,0,26,0,6,0,11,0,157,2,5,6,45,1,27
2019-02-05 07:00:00,30,0,8,0,24,0,14,0,32,0,8,0,14,0,18,0,148,2,5,7,0,1,28
2019-02-05 07:15:00,53,0,11,0,20,0,12,0,35,0,15,0,13,0,20,0,179,2,5,7,15,1,29
2019-02-05 07:30:00,35,0,12,0,12,0,16,0,31,0,13,0,13,0,13,0,145,2,5,7,30,1,30
2019-02-05 07:45:00,38,0,9,0,22,0,17,0,29,0,11,0,11,0,20,0,157,2,5,7,45,1,31
2019-02-05 08:00:00,49,0,6,0,18,0,11,0,29,0,9,0,19,0,16,0,157,2,5,8,0,1,32
2019-02-05 08:15:00,25,0,6,0,13,0,8,0,29,0,12,0,14,0,12,0,119,2,5,8,15,1,33
2019-02-05 08:30:00,21,0,8,0,21,0,14,0,33,0,8,0,10,0,13,0,128,2,5,8,30,1,34
2019-02-05 08:45:00,41,0,10,0,14,0,11,0,38,0,12,0,13,0,15,0,154,2,5,8,45,1,35
2019-02-05 09:00:00,31,0,8,0,16,0,9,0,34,0,19,0,10,0,17,0,144,2,5,9,0,1,36
2019-02-05 09:15:00,37,0,8,0,17,0,7,0,29,0,12,0,13,0,9,0,132,2,5,9,15,1,37
2019-02-05 09:30:00,40,0,11,0,20,0,9,0,38,0,11,0,6,0,9,0,144,2,5,9,30,1,38
2019-02-05 09:45:00,50,0,7,0,15,0,9,0,28,0,15,0,9,0,13,0,146,2,5,9,45,1,39
2019-02-05 10:00:00,35,0,13,0,15,0,9,0,32,0,15,0,9,0,14,0,142,2,5,10,0,1,40
2019-02-05 10:15:00,40,0,5,0,18,0,10,0,26,0,12,0,9,0,8,0,128,2,5,10,15,1,41
2019-02-05 10:30:00,51,0,10,0,16,0,10,0,36,0,14,0,10,0,9,0,156,2,5,10,30,1,42
2019-02-05 10:45:00,47,0,15,0,21,0,9,0,32,0,13,0,7,0,10,0,154,2,5,10,45,1,43
2019-02-05 11:00:00,31,0,6,0,16,0,9,0,26,0,10,0,11,0,13,0,122,2,5,11,0,1,44
2019-02-05 11:15:00,47,0,11,0,17,0,9,0,39,0,17,0,9,0,12,0,161,2,5,11,15,1,45
2019-02-05 11:30:00,48,0,9,0,18,0,10,0,39,0,16,0,14,0,12,0,166,2,5,11,30,1,46
2019-02-05 11:45:00,54,0,9,0,20,0,10,0,29,0,10,0,8,0,11,0,151,2,5,11,45,1,47
2019-02-05 12:00:00,54,0,14,0,16,0,15,0,35,0,12,0,11,0,11,0,168,2,5,12,0,1,48
2019-02-05 12:15:00,45,0,11,0,17,0,16,0,31,0,12,0,10,0,13,0,155,2,5,12,15,1,49
2019-02-05 12:30:00,53,0,11,0,14,0,9,0,25,0,14,0,12,0,9,0,147,2,5,12,30,1,50
2019-02-05 12:45:00,38,0,6,0,15,0,10,0,25,0,12,0,14,0,18,0,138,2,5,12,45,1,51
2019-02-05 13:00:00,49,0,11,0,21,0,10,0,34,0,16,0,8,0,9,0,158,2,5,13,0,1,52
2019-02-05 13:15:00,39,0,11,0,21,0,9,0,23,0,14,0,9,0,15,0,141,2,5,13,15,1,53
2019-02-05 13:30:00,47,0,14,0,19,0,11,0,26,0,16,0,10,0,9,0,152,2,5,13,30,1,54
2019-02-05 13:45:00,39,0,11,0,12,0,12,0,30,0,15,0,10,0,8,0,137,2,5,13,45,1,55
2019-02-05 14:00:00,38,0,8,0,22,0,14,0,22,0,14,0,17,0,11,0,146,2,5,14,0,1,56
2019-02-05 14:15:00,23,0,14,0,21,0,10,0,24,0,12,0,8,0,8,0,120,2,5,14,15,1,57
2019-02-05 14:30:00,48,0,14,0,19,0,10,0,30,0,7,0,16,0,9,0,153,2,5,14,30,1,58
2019-02-05 14:45:00,50,0,8,0,17,0,11,0,31,0,22,0,8,0,14,0,161,2,5,14,45,1,59
2019-02-05 15:00:00,56,0,7,0,20,0,17,0,32,0,12,0,13,0,11,0,168,2,5,15,0,1,60
2019-02-05 15:15:00,46,0,9,0,18,0,13,0,7,0,12,0,11,0,10,0,126,2,5,15,15,1,61
2019-02-05 15:30:00,58,0,3,0,18,0,10,0,4,0,13,0,8,0,7,0,121,2,5,15,30,1,62
2019-02-05 15:45:00,57,0,7,0,17,0,12,0,3,0,13,0,12,0,13,0,134,2,5,15,45,1,63
2019-02-05 16:00:00,60,0,10,0,16,0,9,0,2,0,10,0,5,0,5,0,117,2,5,16,0,1,64
2019-02-05 16:15:00,52,0,5,0,12,0,12,0,5,0,9,0,6,0,9,0,110,2,5,16,15,1,65
