,det9,det11,det13,det15,det17,det18,det19,det20,det21,det23,totalct,month,day,hour,minute,day-of-week,min_bin
2019-01-21 19:00:00,12,23,1,29,14,0,62,0,7,7,155,1,21,19,0,0,76
2019-01-21 19:15:00,5,21,0,32,15,0,61,0,12,12,158,1,21,19,15,0,77
2019-01-21 19:30:00,9,19,2,22,15,0,52,0,7,7,133,1,21,19,30,0,78
2019-01-21 19:45:00,12,18,3,29,13,0,53,0,9,7,144,1,21,19,45,0,79
2019-01-21 20:00:00,6,21,1,23,18,0,67,0,5,4,145,1,21,20,0,0,80
2019-01-21 20:15:00,7,17,0,19,13,0,56,0,1,1,114,1,21,20,15,0,81
2019-01-21 20:30:00,4,18,1,19,19,0,50,0,4,3,118,1,21,20,30,0,82
2019-01-21 20:45:00,3,18,0,22,13,0,47,0,1,1,105,1,21,20,45,0,83
2019-01-21 21:00:00,6,18,0,22,13,0,26,0,2,2,89,1,21,21,0,0,84
2019-01-21 21:15:00,4,19,0,22,15,0,39,0,0,0,99,1,21,21,15,0,85
2019-01-21 21:30:00,6,14,2,17,8,0,26,0,0,0,73,1,21,21,30,0,86
2019-01-21 21:45:00,5,17,1,19,16,0,27,0,0,0,85,1,21,21,45,0,87
2019-01-21 22:00:00,5,19,0,16,11,0,23,0,1,1,76,1,21,22,0,0,88
2019-01-21 22:15:00,2,15,1,19,14,0,37,0,1,1,90,1,21,22,15,0,89
2019-01-21 22:30:00,1,12,1,17,9,0,25,0,0,0,65,1,21,22,30,0,90
2019-01-21 22:45:00,4,12,0,11,4,0,24,0,0,0,55,1,21,22,45,0,91
2019-01-21 23:00:00,2,5,0,17,2,0,15,0,1,1,43,1,21,23,0,0,92
2019-01-21 23:15:00,3,9,0,14,9,0,15,0,0,0,50,1,21,23,15,0,93
2019-01-21 23:30:00,3,7,0,9,6,0,7,0,0,0,32,1,21,23,30,0,94
2019-01-21 23:45:00,1,3,0,11,5,0,8,0,0,0,28,1,21,23,45,0,95
2019-01-22 00:00:00,0,5,2,16,3,0,6,0,2,2,36,1,22,0,0,1,0
2019-01-22 00:15:00,2,4,0,11,3,0,10,0,1,1,32,1,22,0,15,1,1
2019-01-22 00:30:00,0,3,0,14,2,0,3,0,1,1,24,1,22,0,30,1,2
2019-01-22 00:45:00,2,4,0,5,1,0,3,0,0,0,15,1,22,0,45,1,3
2019-01-22 01:00:00,2,3,0,14,2,0,6,0,0,0,27,1,22,1,0,1,4
2019-01-22 01:15:00,0,4,0,9,4,0,3,0,1,1,22,1,22,1,15,1,5
2019-01-22 01:30:00,1,1,0,25,0,0,10,0,0,0,37,1,22,1,30,1,6
2019-01-22 01:45:00,2,6,0,9,1,0,8,0,0,0,26,1,22,1,45,1,7
2019-01-22 02:00:00,0,2,1,14,0,0,6,0,1,1,25,1,22,2,0,1,8
2019-01-22 02:15:00,1,1,0,9,2,0,5,0,0,0,18,1,22,2,15,1,9
2019-01-22 02:30:00,0,1,0,10,1,0,7,0,0,0,19,1,22,2,30,1,10
2019-01-22 02:45:00,1,4,0,12,2,0,5,0,0,0,24,1,22,2,45,1,11
2019-01-22 03:00:00,0,1,0,4,2,0,9,0,0,0,16,1,22,3,0,1,12
2019-01-22 03:15:00,0,2,0,8,3,0,11,0,0,0,24,1,22,3,15,1,13
2019-01-22 03:30:00,1,2,1,14,5,0,21,0,0,0,44,1,22,3,30,1,14
2019-01-22 03:45:00,5,5,0,10,3,0,10,0,1,1,35,1,22,3,45,1,15
2019-01-22 04:00:00,4,3,1,10,0,0,14,0,1,1,34,1,22,4,0,1,16
2019-01-22 04:15:00,6,8,1,15,2,0,30,0,1,1,64,1,22,4,15,1,17
2019-01-22 04:30:00,6,2,7,20,1,0,39,0,0,0,75,1,22,4,30,1,18
2019-01-22 04:45:00,7,2,4,20,1,0,40,0,2,2,78,1,22,4,45,1,19
2019-01-22 05:00:00,7,3,1,20,3,0,30,0,1,1,66,1,22,5,0,1,20
2019-01-22 05:15:00,10,4,0,27,3,0,42,0,0,0,86,1,22,5,15,1,21
2019-01-22 05:30:00,10,9,3,29,4,0,60,0,2,3,120,1,22,5,30,1,22
2019-01-22 05:45:00,7,6,7,28,4,0,48,0,4,11,115,1,22,5,45,1,23
2019-01-22 06:00:00,7,3,1,20,8,0,45,0,2,5,91,1,22,6,0,1,24
2019-01-22 06:15:00,9,10,4,23,15,0,61,0,1,2,125,1,22,6,15,1,25
2019-01-22 06:30:00,9,11,2,24,9,0,46,0,6,6,113,1,22,6,30,1,26
2019-01-22 06:45:00,9,8,6,17,14,0,57,0,8,7,126,1,22,6,45,1,27
2019-01-22 07:00:00,12,13,5,26,9,0,37,0,7,9,118,1,22,7,0,1,28
2019-01-22 07:15:00,9,23,3,20,17,0,58,0,2,3,135,1,22,7,15,1,29
2019-01-22 07:30:00,12,31,2,13,11,0,44,0,8,7,128,1,22,7,30,1,30
2019-01-22 07:45:00,6,23,7,9,12,0,32,0,10,11,110,1,22,7,45,1,31
2019-01-22 08:00:00,7,19,3,12,11,0,42,0,8,8,110,1,22,8,0,1,32
2019-01-22 08:15:00,10,16,5,18,14,0,53,0,6,5,127,1,22,8,15,1,33
2019-01-22 08:30:00,9,19,7,5,13,0,53,0,4,6,116,1,22,8,30,1,34
2019-01-22 08:45:00,12,18,6,14,11,0,54,0,11,10,136,1,22,8,45,1,35
2019-01-22 09:00:00,8,19,8,16,15,0,53,0,7,7,133,1,22,9,0,1,36
2019-01-22 09:15:00,10,12,5,21,10,0,45,0,8,9,120,1,22,9,15,1,37
2019-01-22 09:30:00,11,23,5,27,13,0,50,0,10,11,150,1,22,9,30,1,38
2019-01-22 09:45:00,8,21,5,21,11,0,61,0,10,9,146,1,22,9,45,1,39
2019-01-22 10:00:00,9,17,5,19,10,0,46,0,9,10,125,1,22,10,0,1,40
2019-01-22 10:15:00,9,20,7,19,14,0,56,0,7,7,139,1,22,10,15,1,41
2019-01-22 10:30:00,9,25,5,23,13,0,47,0,5,5,132,1,22,10,30,1,42
2019-01-22 10:45:00,8,22,4,29,12,0,73,0,10,9,167,1,22,10,45,1,43
2019-01-22 11:00:00,8,21,1,48,13,0,49,0,8,8,156,1,22,11,0,1,44
2019-01-22 11:15:00,9,25,21,31,9,0,58,0,8,8,169,1,22,11,15,1,45
2019-01-22 11:30:00,8,20,5,29,13,0,44,0,6,6,131,1,22,11,30,1,46
2019-01-22 11:45:00,8,21,6,37,15,0,59,0,8,9,163,1,22,11,45,1,47
2019-01-22 12:00:00,8,18,3,34,15,0,55,0,11,14,158,1,22,12,0,1,48
2019-01-22 12:15:00,8,25,5,30,12,0,50,0,11,10,151,1,22,12,15,1,49
2019-01-22 12:30:00,8,25,3,32,15,0,68,0,6,6,163,1,22,12,30,1,50
2019-01-22 12:45:00,7,18,4,19,12,0,57,0,11,12,140,1,22,12,45,1,51
2019-01-22 13:00:00,7,23,4,28,17,0,60,0,9,9,157,1,22,13,0,1,52
2019-01-22 13:15:00,9,22,7,16,16,0,58,0,6,6,140,1,22,13,15,1,53
2019-01-22 13:30:00,11,16,4,32,15,0,60,0,9,8,155,1,22,13,30,1,54
2019-01-22 13:45:00,7,18,6,24,16,0,60,0,9,7,147,1,22,13,45,1,55
2019-01-22 14:00:00,11,22,5,21,14,0,65,0,7,6,151,1,22,14,0,1,56
2019-01-22 14:15:00,8,16,12,18,12,0,57,0,7,11,141,1,22,14,15,1,57
2019-01-22 14:30:00,10,12,9,25,14,0,65,0,5,5,145,1,22,14,30,1,58
2019-01-22 14:45:00,11,22,6,26,7,0,45,0,6,9,132,1,22,14,45,1,59
2019-01-22 15:00:00,10,25,2,29,8,0,82,0,11,8,175,1,22,15,0,1,60
2019-01-22 15:15:00,7,22,6,22,8,0,53,0,7,6,131,1,22,15,15,1,61
2019-01-22 15:30:00,12,17,4,20,8,0,57,0,10,11,139,1,22,15,30,1,62
2019-01-22 15:45:00,7,20,8,15,8,0,69,0,7,6,140,1,22,15,45,1,63
2019-01-22 16:00:00,10,26,6,18,10,0,62,0,5,6,143,1,22,16,0,1,64
2019-01-22 16:15:00,11,22,7,17,9,0,70,0,9,10,155,1,22,16,15,1,65
2019-01-22 16:30:00,7,25,3,25,11,0,56,0,10,10,147,1,22,16,30,1,66
2019-01-22 16:45:00,6,22,3,22,8,0,77,0,5,5,148,1,22,16,45,1,67
2019-01-22 17:00:00,9,21,3,21,9,0,78,0,10,9,160,1,22,17,0,1,68
2019-01-22 17:15:00,5,21,4,15,9,0,52,0,7,5,118,1,22,17,15,1,69
2019-01-22 17:30:00,5,19,4,28,6,0,83,0,3,2,150,1,22,17,30,1,70
2019-01-22 17:45:00,13,22,4,30,12,0,59,0,6,5,151,1,22,17,45,1,71
2019-01-22 18:00:00,6,11,14,22,8,0,54,0,7,6,128,1,22,18,0,1,72
2019-01-22 18:15:00,8,15,4,24,20,0,43,0,8,9,131,1,22,18,15,1,73
2019-01-22 18:30:00,10,14,4,25,13,0,48,0,2,3,119,1,22,18,30,1,74
2019-01-22 18:45:00,12,15,2,35,6,0,58,0,2,2,132,1,22,18,45,1,75
2019-01-22 19:00:00,17,19,1,25,11,0,43,0,3,3,122,1,22,19,0,1,76
2019-01-22 19:15:00,21,16,0,24,6,0,44,0,6,9,126,1,22,19,15,1,77
2019-01-22 19:30:00,10,15,3,19,10,0,44,0,3,5,109,1,22,19,30,1,78
2019-01-22 19:45:00,3,7,3,21,8,0,32,0,2,4,80,1,22,19,45,1,79
2019-01-22 20:00:00,9,14,0,19,11,0,22,0,2,2,79,1,22,20,0,1,80
2019-01-22 20:15:00,6,11,3,16,13,0,30,0,6,7,92,1,22,20,15,1,81
2019-01-22 20:30:00,15,24,0,17,9,0,33,0,1,2,101,1,22,20,30,1,82
2019-01-22 20:45:00,8,14,0,16,7,0,29,0,2,2,78,1,22,20,45,1,83
2019-01-22 21:00:00,20,18,1,23,13,0,25,0,1,1,102,1,22,21,0,1,84
2019-01-22 21:15:00,6,11,1,22,6,0,25,0,0,0,71,1,22,21,15,1,85
2019-01-22 21:30:00,10,6,0,12,12,0,23,0,1,1,65,1,22,21,30,1,86
2019-01-22 21:45:00,9,14,0,16,6,0,12,0,0,1,58,1,22,21,45,1,87
2019-01-22 22:00:00,16,17,1,11,7,0,13,0,0,0,65,1,22,22,0,1,88
2019-01-22 22:15:00,10,13,0,13,5,0,16,0,1,1,59,1,22,22,15,1,89
2019-01-22 22:30:00,5,10,1,11,5,0,21,0,0,0,53,1,22,22,30,1,90
2019-01-22 22:45:00,1,1,1,12,5,0,18,0,0,1,39,1,22,22,45,1,91
2019-01-22 23:00:00,7,5,0,19,6,0,17,0,0,0,54,1,22,23,0,1,92
2019-01-22 23:15:00,3,7,0,16,4,0,9,0,0,0,39,1,22,23,15,1,93
2019-01-22 23:30:00,3,3,2,11,0,0,14,0,0,0,33,1,22,23,30,1,94
2019-01-22 23:45:00,1,1,2,9,0,0,12,0,0,0,25,1,22,23,45,1,95
2019-01-23 00:00:00,1,3,1,13,1,0,8,0,5,5,37,1,23,0,0,2,0
2019-01-23 00:15:00,5,4,0,25,1,0,6,0,0,0,41,1,23,0,15,2,1
2019-01-23 00:30:00,2,2,0,11,0,0,2,0,1,1,19,1,23,0,30,2,2
2019-01-23 00:45:00,6,7,0,11,3,0,4,0,1,1,33,1,23,0,45,2,3
2019-01-23 01:00:00,6,1,0,14,1,0,8,0,1,1,32,1,23,1,0,2,4
2019-01-23 01:15:00,1,1,0,9,1,0,11,0,1,1,25,1,23,1,15,2,5
2019-01-23 01:30:00,1,1,0,16,3,0,6,0,1,1,29,1,23,1,30,2,6
2019-01-23 01:45:00,4,2,2,12,1,0,6,0,0,0,27,1,23,1,45,2,7
2019-01-23 02:00:00,5,2,1,15,0,0,9,0,1,1,34,1,23,2,0,2,8
2019-01-23 02:15:00,6,4,0,7,1,0,3,0,0,0,21,1,23,2,15,2,9
2019-01-23 02:30:00,2,2,0,8,0,0,6,0,0,0,18,1,23,2,30,2,10
2019-01-23 02:45:00,5,4,0,12,0,0,7,0,0,0,28,1,23,2,45,2,11
2019-01-23 03:00:00,3,4,0,11,1,0,11,0,1,1,32,1,23,3,0,2,12
2019-01-23 03:15:00,4,0,2,5,4,0,14,0,0,0,29,1,23,3,15,2,13
2019-01-23 03:30:00,9,1,0,13,3,0,11,0,0,0,37,1,23,3,30,2,14
2019-01-23 03:45:00,12,1,1,10,1,0,18,0,0,0,43,1,23,3,45,2,15
2019-01-23 04:00:00,2,2,3,12,1,0,10,0,1,1,32,1,23,4,0,2,16
2019-01-23 04:15:00,7,2,0,15,1,0,25,0,0,0,50,1,23,4,15,2,17
2019-01-23 04:30:00,11,0,5,19,1,0,37,0,2,2,77,1,23,4,30,2,18
2019-01-23 04:45:00,8,1,5,26,3,0,46,0,1,1,91,1,23,4,45,2,19
2019-01-23 05:00:00,13,1,0,22,1,0,40,0,3,3,83,1,23,5,0,2,20
2019-01-23 05:15:00,9,7,1,31,1,0,46,0,1,1,97,1,23,5,15,2,21
2019-01-23 05:30:00,10,6,7,26,8,0,49,0,5,4,115,1,23,5,30,2,22
2019-01-23 05:45:00,11,7,9,16,6,0,67,0,12,12,140,1,23,5,45,2,23
2019-01-23 06:00:00,11,7,3,27,6,0,61,0,4,4,123,1,23,6,0,2,24
2019-01-23 06:15:00,10,4,2,21,2,0,89,0,10,9,147,1,23,6,15,2,25
2019-01-23 06:30:00,20,10,3,17,11,0,87,0,2,2,152,1,23,6,30,2,26
2019-01-23 06:45:00,15,13,6,13,9,0,84,0,12,17,169,1,23,6,45,2,27
2019-01-23 07:00:00,17,12,3,25,7,0,66,0,7,6,143,1,23,7,0,2,28
2019-01-23 07:15:00,8,15,4,19,8,0,93,0,6,6,159,1,23,7,15,2,29
2019-01-23 07:30:00,19,13,2,15,8,0,88,0,4,4,153,1,23,7,30,2,30
2019-01-23 07:45:00,13,15,3,9,5,0,104,0,8,6,163,1,23,7,45,2,31
2019-01-23 08:00:00,12,22,4,7,8,0,74,0,5,7,139,1,23,8,0,2,32
2019-01-23 08:15:00,10,18,3,5,2,0,66,0,9,8,121,1,23,8,15,2,33
2019-01-23 08:30:00,9,7,3,25,8,0,67,0,3,3,125,1,23,8,30,2,34
2019-01-23 08:45:00,6,8,3,15,8,0,85,0,2,2,129,1,23,8,45,2,35
2019-01-23 09:00:00,8,6,4,23,11,0,83,0,6,8,149,1,23,9,0,2,36
2019-01-23 09:15:00,13,16,5,21,9,0,54,0,8,9,135,1,23,9,15,2,37
2019-01-23 09:30:00,24,15,18,17,8,0,60,0,4,4,150,1,23,9,30,2,38
2019-01-23 09:45:00,14,21,7,18,7,0,62,0,5,6,140,1,23,9,45,2,39
2019-01-23 10:00:00,11,9,4,11,12,0,54,0,4,4,109,1,23,10,0,2,40
2019-01-23 10:15:00,13,18,3,25,6,0,55,0,5,4,129,1,23,10,15,2,41
2019-01-23 10:30:00,12,13,2,23,8,0,64,0,10,6,138,1,23,10,30,2,42
2019-01-23 10:45:00,10,18,5,28,13,0,68,0,6,4,152,1,23,10,45,2,43
2019-01-23 11:00:00,9,12,3,40,7,0,71,0,24,23,189,1,23,11,0,2,44
2019-01-23 11:15:00,9,11,4,35,11,0,57,0,9,7,143,1,23,11,15,2,45
2019-01-23 11:30:00,10,20,5,24,14,0,65,0,9,8,155,1,23,11,30,2,46
2019-01-23 11:45:00,8,20,6,31,9,0,72,0,14,13,173,1,23,11,45,2,47
2019-01-23 12:00:00,12,19,3,31,12,0,56,0,13,11,157,1,23,12,0,2,48
2019-01-23 12:15:00,7,21,13,24,18,0,56,0,21,13,173,1,23,12,15,2,49
2019-01-23 12:30:00,6,20,5,34,12,0,44,0,10,10,141,1,23,12,30,2,50
2019-01-23 12:45:00,7,21,5,28,11,0,50,0,9,9,140,1,23,12,45,2,51
2019-01-23 13:00:00,10,25,4,33,13,0,59,0,12,11,167,1,23,13,0,2,52
2019-01-23 13:15:00,10,29,15,20,11,0,69,0,9,9,172,1,23,13,15,2,53
2019-01-23 13:30:00,15,20,14,21,11,0,62,0,13,12,168,1,23,13,30,2,54
2019-01-23 13:45:00,10,25,4,15,12,0,58,0,11,11,146,1,23,13,45,2,55
2019-01-23 14:00:00,10,26,8,26,16,0,69,0,8,10,173,1,23,14,0,2,56
2019-01-23 14:15:00,12,24,8,9,13,0,66,0,9,9,150,1,23,14,15,2,57
2019-01-23 14:30:00,13,31,4,20,12,0,56,0,12,12,160,1,23,14,30,2,58
2019-01-23 14:45:00,9,21,7,22,5,0,46,0,8,7,125,1,23,14,45,2,59
2019-01-23 15:00:00,8,14,6,13,3,0,59,0,15,14,132,1,23,15,0,2,60
2019-01-23 15:15:00,12,22,5,22,9,0,64,0,6,8,148,1,23,15,15,2,61
2019-01-23 15:30:00,9,20,6,13,12,0,59,0,10,10,139,1,23,15,30,2,62
2019-01-23 15:45:00,10,20,6,18,9,0,67,0,8,7,145,1,23,15,45,2,63
2019-01-23 16:00:00,7,16,9,20,8,0,46,0,8,8,122,1,23,16,0,2,64
2019-01-23 16:15:00,12,19,7,18,4,0,50,0,7,8,125,1,23,16,15,2,65
2019-01-23 16:30:00,6,14,4,16,6,0,59,0,6,5,116,1,23,16,30,2,66
2019-01-23 16:45:00,9,23,6,18,7,0,65,0,8,7,143,1,23,16,45,2,67
2019-01-23 17:00:00,7,22,5,22,6,0,63,0,10,11,146,1,23,17,0,2,68
2019-01-23 17:15:00,7,22,8,29,8,0,53,0,11,7,145,1,23,17,15,2,69
2019-01-23 17:30:00,7,19,4,27,8,0,68,0,5,4,142,1,23,17,30,2,70
2019-01-23 17:45:00,10,23,4,17,13,0,60,0,13,10,150,1,23,17,45,2,71
2019-01-23 18:00:00,9,24,5,22,17,0,55,0,13,12,157,1,23,18,0,2,72
2019-01-23 18:15:00,12,26,8,27,8,0,57,0,7,7,152,1,23,18,15,2,73
2019-01-23 18:30:00,9,18,4,29,11,0,59,0,8,9,147,1,23,18,30,2,74
2019-01-23 18:45:00,6,15,2,26,16,0,75,0,5,5,150,1,23,18,45,2,75
2019-01-23 19:00:00,10,22,1,28,14,0,59,0,7,8,149,1,23,19,0,2,76
2019-01-23 19:15:00,6,20,4,25,10,0,64,0,8,7,144,1,23,19,15,2,77
2019-01-23 19:30:00,8,20,2,22,15,0,62,0,4,6,139,1,23,19,30,2,78
2019-01-23 19:45:00,9,17,0,24,18,0,52,0,9,10,139,1,23,19,45,2,79
2019-01-23 20:00:00,8,19,1,25,15,0,60,0,2,1,131,1,23,20,0,2,80
2019-01-23 20:15:00,6,10,2,14,9,0,60,0,3,3,107,1,23,20,15,2,81
2019-01-23 20:30:00,4,16,1,20,14,0,53,0,0,0,108,1,23,20,30,2,82
2019-01-23 20:45:00,7,15,1,24,14,0,51,0,2,2,116,1,23,20,45,2,83
2019-01-23 21:00:00,2,14,1,24,9,0,41,0,1,3,95,1,23,21,0,2,84
2019-01-23 21:15:00,4,13,0,15,8,0,40,0,0,0,80,1,23,21,15,2,85
2019-01-23 21:30:00,7,13,0,17,9,0,39,0,2,2,89,1,23,21,30,2,86
2019-01-23 21:45:00,6,10,1,15,15,0,30,0,0,0,77,1,23,21,45,2,87
2019-01-23 22:00:00,4,17,0,14,11,0,29,0,0,0,75,1,23,22,0,2,88
2019-01-23 22:15:00,7,10,0,16,10,0,34,0,1,1,79,1,23,22,15,2,89
2019-01-23 22:30:00,3,10,0,13,4,0,34,0,0,0,64,1,23,22,30,2,90
2019-01-23 22:45:00,3,17,0,26,4,0,20,0,1,1,72,1,23,22,45,2,91
2019-01-23 23:00:00,4,11,1,13,4,0,18,0,0,0,51,1,23,23,0,2,92
2019-01-23 23:15:00,3,8,0,18,7,0,25,0,1,1,63,1,23,23,15,2,93
2019-01-23 23:30:00,3,7,0,10,4,0,11,0,0,0,35,1,23,23,30,2,94
2019-01-23 23:45:00,3,2,0,20,3,0,8,0,0,0,36,1,23,23,45,2,95
2019-01-24 00:00:00,0,8,0,9,5,0,16,0,0,0,38,1,24,0,0,3,0
2019-01-24 00:15:00,2,7,0,13,2,0,10,0,0,0,34,1,24,0,15,3,1
2019-01-24 00:30:00,0,6,0,15,3,0,12,0,0,0,36,1,24,0,30,3,2
2019-01-24 00:45:00,1,4,0,7,0,0,8,0,0,0,20,1,24,0,45,3,3
2019-01-24 01:00:00,1,2,1,15,1,0,12,0,0,0,32,1,24,1,0,3,4
2019-01-24 01:15:00,1,6,0,11,3,0,8,0,1,2,32,1,24,1,15,3,5
2019-01-24 01:30:00,0,2,0,22,1,0,2,0,0,0,27,1,24,1,30,3,6
2019-01-24 01:45:00,1,3,0,17,1,0,4,0,0,0,26,1,24,1,45,3,7
2019-01-24 02:00:00,0,4,0,12,2,0,9,0,1,1,29,1,24,2,0,3,8
2019-01-24 02:15:00,2,0,0,9,2,0,3,0,0,0,16,1,24,2,15,3,9
2019-01-24 02:30:00,4,3,0,8,2,0,3,0,0,0,20,1,24,2,30,3,10
2019-01-24 02:45:00,0,2,0,6,1,0,9,0,0,0,18,1,24,2,45,3,11
2019-01-24 03:00:00,1,0,1,14,4,0,11,0,0,0,31,1,24,3,0,3,12
2019-01-24 03:15:00,3,1,0,7,2,0,4,0,0,0,17,1,24,3,15,3,13
2019-01-24 03:30:00,1,1,0,17,3,0,15,0,0,0,37,1,24,3,30,3,14
2019-01-24 03:45:00,4,3,0,15,5,0,16,0,0,0,43,1,24,3,45,3,15
2019-01-24 04:00:00,3,3,0,16,0,0,29,0,1,1,53,1,24,4,0,3,16
2019-01-24 04:15:00,5,4,0,18,1,0,28,0,0,0,56,1,24,4,15,3,17
2019-01-24 04:30:00,5,1,7,17,4,0,42,0,0,1,77,1,24,4,30,3,18
2019-01-24 04:45:00,7,2,10,15,1,0,53,0,0,0,88,1,24,4,45,3,19
2019-01-24 05:00:00,8,5,2,16,4,0,53,0,1,1,90,1,24,5,0,3,20
2019-01-24 05:15:00,9,5,1,21,2,0,54,0,1,1,94,1,24,5,15,3,21
2019-01-24 05:30:00,7,6,3,22,6,0,61,0,2,3,110,1,24,5,30,3,22
2019-01-24 05:45:00,6,6,6,18,10,0,56,0,5,10,117,1,24,5,45,3,23
2019-01-24 06:00:00,8,6,1,26,10,0,50,0,3,5,109,1,24,6,0,3,24
2019-01-24 06:15:00,6,8,2,22,14,0,67,0,3,4,126,1,24,6,15,3,25
2019-01-24 06:30:00,10,19,4,19,8,0,68,0,7,7,142,1,24,6,30,3,26
2019-01-24 06:45:00,7,16,9,13,9,0,52,0,7,12,125,1,24,6,45,3,27
2019-01-24 07:00:00,8,15,3,22,9,0,39,0,5,6,107,1,24,7,0,3,28
2019-01-24 07:15:00,7,16,4,21,13,0,39,0,4,6,110,1,24,7,15,3,29
2019-01-24 07:30:00,9,26,5,8,12,0,37,0,4,7,108,1,24,7,30,3,30
2019-01-24 07:45:00,4,25,4,10,11,0,29,0,5,7,95,1,24,7,45,3,31
2019-01-24 08:00:00,8,19,5,14,10,0,46,0,4,4,110,1,24,8,0,3,32
2019-01-24 08:15:00,9,18,5,18,12,0,75,0,6,6,149,1,24,8,15,3,33
2019-01-24 08:30:00,9,20,4,17,13,0,67,0,5,6,141,1,24,8,30,3,34
2019-01-24 08:45:00,9,20,6,8,14,0,71,0,4,4,136,1,24,8,45,3,35
2019-01-24 09:00:00,11,24,5,20,12,0,49,0,12,12,145,1,24,9,0,3,36
2019-01-24 09:15:00,7,18,6,15,18,0,67,0,9,10,150,1,24,9,15,3,37
2019-01-24 09:30:00,12,27,6,17,17,0,46,0,5,5,135,1,24,9,30,3,38
2019-01-24 09:45:00,14,24,7,13,13,0,62,0,8,8,149,1,24,9,45,3,39
2019-01-24 10:00:00,8,27,14,12,12,0,65,0,10,10,158,1,24,10,0,3,40
2019-01-24 10:15:00,11,25,6,15,10,0,55,0,9,8,139,1,24,10,15,3,41
2019-01-24 10:30:00,10,25,2,16,12,0,67,0,11,11,154,1,24,10,30,3,42
2019-01-24 10:45:00,9,24,7,10,13,0,41,0,12,10,126,1,24,10,45,3,43
2019-01-24 11:00:00,11,21,3,21,10,0,55,0,9,9,139,1,24,11,0,3,44
2019-01-24 11:15:00,11,18,9,22,9,0,43,0,10,8,130,1,24,11,15,3,45
2019-01-24 11:30:00,12,14,5,15,6,0,36,0,9,10,107,1,24,11,30,3,46
2019-01-24 11:45:00,10,18,8,23,12,0,43,0,10,10,134,1,24,11,45,3,47
2019-01-24 12:00:00,12,17,7,23,12,0,48,0,10,7,136,1,24,12,0,3,48
2019-01-24 12:15:00,8,21,6,28,10,0,47,0,9,9,138,1,24,12,15,3,49
2019-01-24 12:30:00,6,27,3,21,11,0,44,0,14,9,135,1,24,12,30,3,50
2019-01-24 12:45:00,10,22,9,11,9,0,41,0,5,4,111,1,24,12,45,3,51
2019-01-24 13:00:00,9,18,7,16,12,0,38,0,12,7,119,1,24,13,0,3,52
2019-01-24 13:15:00,8,18,5,18,10,0,42,0,10,11,122,1,24,13,15,3,53
2019-01-24 13:30:00,8,22,5,17,15,0,49,0,10,9,135,1,24,13,30,3,54
2019-01-24 13:45:00,11,19,7,8,12,0,63,0,11,10,141,1,24,13,45,3,55
2019-01-24 14:00:00,11,21,7,15,12,0,25,0,11,8,110,1,24,14,0,3,56
2019-01-24 14:15:00,9,30,2,20,13,0,61,0,7,7,149,1,24,14,15,3,57
2019-01-24 14:30:00,10,31,12,10,8,0,65,0,8,6,150,1,24,14,30,3,58
2019-01-24 14:45:00,8,22,4,16,4,0,49,0,10,8,121,1,24,14,45,3,59
2019-01-24 15:00:00,9,24,6,17,6,0,46,0,11,9,128,1,24,15,0,3,60
2019-01-24 15:15:00,7,26,6,14,7,0,63,0,10,10,143,1,24,15,15,3,61
2019-01-24 15:30:00,10,17,6,6,5,0,60,0,12,10,126,1,24,15,30,3,62
2019-01-24 15:45:00,10,17,6,4,8,0,49,0,8,7,109,1,24,15,45,3,63
2019-01-24 16:00:00,11,17,6,15,6,0,80,0,7,4,146,1,24,16,0,3,64
2019-01-24 16:15:00,7,19,7,18,8,0,62,0,11,7,139,1,24,16,15,3,65
2019-01-24 16:30:00,9,22,7,13,6,0,65,0,8,8,138,1,24,16,30,3,66
2019-01-24 16:45:00,9,17,9,14,8,0,68,0,5,6,136,1,24,16,45,3,67
2019-01-24 17:00:00,10,25,6,14,5,0,54,0,13,7,134,1,24,17,0,3,68
2019-01-24 17:15:00,6,27,4,21,9,0,54,0,1,1,123,1,24,17,15,3,69
2019-01-24 17:30:00,10,28,6,21,10,0,65,0,6,5,151,1,24,17,30,3,70
2019-01-24 17:45:00,10,32,3,17,13,0,63,0,10,10,158,1,24,17,45,3,71
2019-01-24 18:00:00,8,24,4,26,17,0,50,0,9,7,145,1,24,18,0,3,72
2019-01-24 18:15:00,9,17,7,25,15,0,55,0,8,11,147,1,24,18,15,3,73
2019-01-24 18:30:00,10,26,3,27,16,0,63,0,7,7,159,1,24,18,30,3,74
2019-01-24 18:45:00,7,22,0,36,14,0,60,0,6,6,151,1,24,18,45,3,75
2019-01-24 19:00:00,5,19,0,22,13,0,63,0,5,5,132,1,24,19,0,3,76
2019-01-24 19:15:00,9,20,3,30,16,0,56,0,6,9,149,1,24,19,15,3,77
2019-01-24 19:30:00,6,19,2,26,15,0,55,0,5,6,134,1,24,19,30,3,78
2019-01-24 19:45:00,6,15,1,25,11,0,60,0,5,5,128,1,24,19,45,3,79
2019-01-24 20:00:00,7,18,2,20,6,0,50,0,4,7,114,1,24,20,0,3,80
2019-01-24 20:15:00,5,11,0,28,16,0,72,0,1,1,134,1,24,20,15,3,81
2019-01-24 20:30:00,3,13,0,22,7,0,53,0,2,2,102,1,24,20,30,3,82
2019-01-24 20:45:00,5,9,0,20,9,0,55,0,0,0,98,1,24,20,45,3,83
